__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,30656973,2022-06-14T02:55:53.000Z,25
MilestonePetitionUpdate,30551399,2022-05-14T16:51:39.000Z,10
MilestonePetitionUpdate,30529268,2022-05-09T04:48:31.000Z,5
