__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,29278554,2021-07-01T08:47:07.000Z,3000.0,,,,,
MilestonePetitionUpdate,28185191,2020-12-08T08:55:25.000Z,2500.0,,,,,
MilestonePetitionUpdate,28105487,2020-11-22T08:37:10.000Z,2000.0,,,,,
MilestonePetitionUpdate,28078262,2020-11-17T04:43:31.000Z,1500.0,,,,,
MilestonePetitionUpdate,28046780,2020-11-10T22:20:43.000Z,1000.0,,,,,
MilestonePetitionUpdate,28043605,2020-11-10T13:36:42.000Z,750.0,,,,,
MilestonePetitionUpdate,28041620,2020-11-10T03:38:03.000Z,500.0,,,,,
MilestonePetitionUpdate,28032746,2020-11-08T19:03:04.000Z,250.0,,,,,
MilestonePetitionUpdate,28031785,2020-11-08T15:49:34.000Z,200.0,,,,,
StarterPetitionUpdate,28029950,2020-11-08T06:28:02.000Z,,Hey guys!,"<p>Hi all, I just wanted to reach out to let you know that this isn’t the only petition for Depp! Be sure to look around and share this link as well! <a href=""https://www.change.org/p/everyone-boycott-warner-brothers-for-blatantly-ignoring-the-proof-that-jonny-depp-is-innocent"" rel=""nofollow"">https://www.change.org/p/everyone-boycott-warner-brothers-for-blatantly-ignoring-the-proof-that-jonny-depp-is-innocent</a></p>",,,
MilestonePetitionUpdate,28029803,2020-11-08T05:24:32.000Z,100.0,,,,,
MilestonePetitionUpdate,28029457,2020-11-08T03:30:17.000Z,50.0,,,,,
MilestonePetitionUpdate,28029281,2020-11-08T02:36:03.000Z,25.0,,,,,
MilestonePetitionUpdate,28029251,2020-11-08T02:26:34.000Z,10.0,,,,,
MilestonePetitionUpdate,28029234,2020-11-08T02:20:48.000Z,5.0,,,,,
