__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,30617402,2022-06-02T06:20:12.000Z,500.0,,,,,
MilestonePetitionUpdate,30606396,2022-05-30T05:23:28.000Z,250.0,,,,,
MilestonePetitionUpdate,30602168,2022-05-28T13:49:43.000Z,200.0,,,,,
MilestonePetitionUpdate,30585160,2022-05-24T08:30:34.000Z,100.0,,,,,
StarterPetitionUpdate,30417866,2022-04-07T02:22:46.000Z,,We're half way there.......,"<p><strong>Greetings .   I am continuing my campaign to have Amber Heard removed from movies in light of the disturbing information that has been revealed toward her treatment of Johnny Depp.   We're at the half way mark and we need only 50 more signatures.    Please find it within your heart and sign.   Nobody deserves to be treated the way Johnny was,and I want this to be a warning against abusers.   This will not be condoned nor tolerated and when people receive genuine punishment for the inflicted abuse ,maybe then people will start to treat others with humane respect. Thank you.           </strong></p>",,,
MilestonePetitionUpdate,30414640,2022-04-06T11:28:31.000Z,50.0,,,,,
MilestonePetitionUpdate,30190405,2022-02-10T01:39:49.000Z,25.0,,,,,
MilestonePetitionUpdate,30082498,2022-01-18T11:31:18.000Z,10.0,,,,,
MilestonePetitionUpdate,30057491,2022-01-12T12:22:33.000Z,5.0,,,,,
