__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,27166791,2020-07-01T14:43:20.000Z,25000
MilestonePetitionUpdate,26869090,2020-06-06T14:04:48.000Z,20000
MilestonePetitionUpdate,26857147,2020-06-05T19:18:38.000Z,17500
MilestonePetitionUpdate,26805627,2020-06-03T02:50:09.000Z,15000
MilestonePetitionUpdate,26470102,2020-04-26T09:17:45.000Z,12500
MilestonePetitionUpdate,24719235,2019-06-18T19:05:02.000Z,10000
MilestonePetitionUpdate,24505011,2019-05-03T11:33:37.000Z,9000
MilestonePetitionUpdate,23907497,2019-01-20T16:57:46.000Z,8000
MilestonePetitionUpdate,23627867,2018-11-17T12:38:27.000Z,7500
MilestonePetitionUpdate,23311778,2018-09-23T11:25:27.000Z,7000
MilestonePetitionUpdate,23277243,2018-09-15T14:47:15.000Z,6000
MilestonePetitionUpdate,23266627,2018-09-12T21:26:39.000Z,5000
MilestonePetitionUpdate,23257498,2018-09-11T06:03:19.000Z,4000
MilestonePetitionUpdate,23249928,2018-09-09T12:05:22.000Z,3000
MilestonePetitionUpdate,23248793,2018-09-09T03:41:51.000Z,2500
MilestonePetitionUpdate,23030247,2018-07-19T14:54:14.000Z,2000
MilestonePetitionUpdate,22891569,2018-06-17T07:17:54.000Z,1500
MilestonePetitionUpdate,22853855,2018-06-08T11:18:47.000Z,1000
MilestonePetitionUpdate,22848502,2018-06-07T08:38:24.000Z,750
MilestonePetitionUpdate,22844983,2018-06-06T17:38:56.000Z,500
MilestonePetitionUpdate,22842886,2018-06-06T08:24:05.000Z,250
MilestonePetitionUpdate,22842082,2018-06-06T02:40:31.000Z,200
MilestonePetitionUpdate,22840682,2018-06-05T20:18:53.000Z,100
MilestonePetitionUpdate,22840394,2018-06-05T19:14:27.000Z,50
MilestonePetitionUpdate,22840086,2018-06-05T18:05:20.000Z,25
MilestonePetitionUpdate,22839884,2018-06-05T17:18:56.000Z,10
MilestonePetitionUpdate,22827530,2018-06-03T00:05:43.000Z,5
