__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,17504075,2016-08-07T10:37:40.000Z,100000.0,,,,,
MilestonePetitionUpdate,17502356,2016-08-07T03:39:13.000Z,75000.0,,,,,
MilestonePetitionUpdate,17498513,2016-08-06T14:23:42.000Z,50000.0,,,,,
MilestonePetitionUpdate,16636598,2016-05-19T03:00:09.000Z,40000.0,,,,,
MilestonePetitionUpdate,16262336,2016-04-18T12:40:15.000Z,35000.0,,,,,
MilestonePetitionUpdate,15932510,2016-03-22T17:40:16.000Z,30000.0,,,,,
StarterPetitionUpdate,15903203,2016-03-20T08:30:25.000Z,,Google: Put Palestine On Your Maps! - Update,"Thank you for signing our petition asking Google to include Palestine in Google Maps.

As of yesterday, over 25,000 people had signed, which is great. However, for an issue as important as this one, we need a lot more signatures if our petition is to have any real impact. Our plan is to issue a press release drawing attention to this issue when we have 100,000 signatures. 

You can help us to reach our target by posting (or reposting) the link to our petition on your facebook page (or re-posting it, tweeting it to your followers on Twitter, or sharing it on Palestine support group websites, blogs etc. Please do whatever you can to make more people aware of this petition. Every signature counts.

Again, this is an important issue, as Google Maps are now regarded as definitive by people around the world, including journalists, students and others carrying out research into the Israel-Palestine situation. And perception is at least as important, at this stage, as events ""on the ground"". Recognition of Palestine by Google may even turn out to be as important as recognition by organizations like the U.N.

What you may not be aware of is that Palestine - or at least the ""Palestinian Territories"" - were previously designated in Google Maps, but all mention of Palestine was removed at the insistence of the Israeli government, which claimed that by including Palestine in its maps, Google was interfering with the ""peace process"" by pre-empting the outcome of any two-state solution that might be reached. (The fact that Google's two Jewish founders have close links with Israel and its leaders might have had some bearing on their willingness to acquiesce to Israel's demands).

If this argument had any merit at the time it was made (and of course it didn't), it certainly cannot be claimed to have any merit now that Palestine has been given de facto recognition by the UN, and the Israeli government has made it clear that it has no intention of ever agreeing to a two state solution or giving back the Palestinian land it illegally occupies. The ""peace process"" is dead and buried.

Google has no grounds whasoever for omitting Palestine from its maps. The fact that Israel - an artificial state established on Palestinian territory - is clearly designated on Google Maps, while Palestine itself has been ""airbrushed"" out, is outrageous and deeply offensive to Palestinians. It is the online parallel of Israel's policy of demolishing Palestinian villages and changing Palestinian place names in an effort to erase Palestine from the map. Google is aiding and abetting the Israeli government in this ethnic cleansing program.

Thank you again for your support.",,,
MilestonePetitionUpdate,15872741,2016-03-17T17:04:30.000Z,25000.0,,,,,
MilestonePetitionUpdate,15840323,2016-03-15T12:06:48.000Z,20000.0,,,,,
MilestonePetitionUpdate,15816956,2016-03-13T14:57:01.000Z,17500.0,,,,,
MilestonePetitionUpdate,15785690,2016-03-10T18:15:06.000Z,15000.0,,,,,
MilestonePetitionUpdate,15761060,2016-03-08T23:13:04.000Z,12500.0,,,,,
MilestonePetitionUpdate,15752225,2016-03-08T11:06:19.000Z,10000.0,,,,,
MilestonePetitionUpdate,15750242,2016-03-08T06:41:20.000Z,9000.0,,,,,
MilestonePetitionUpdate,15748124,2016-03-08T00:47:36.000Z,8000.0,,,,,
MilestonePetitionUpdate,15747026,2016-03-07T22:35:00.000Z,7500.0,,,,,
MilestonePetitionUpdate,15744821,2016-03-07T19:47:03.000Z,7000.0,,,,,
MilestonePetitionUpdate,15741167,2016-03-07T14:29:00.000Z,6000.0,,,,,
MilestonePetitionUpdate,15738113,2016-03-07T09:01:09.000Z,5000.0,,,,,
MilestonePetitionUpdate,15735332,2016-03-07T00:34:53.000Z,4000.0,,,,,
MilestonePetitionUpdate,15733577,2016-03-06T20:48:11.000Z,3000.0,,,,,
MilestonePetitionUpdate,15732797,2016-03-06T19:25:37.000Z,2500.0,,,,,
MilestonePetitionUpdate,15732059,2016-03-06T18:13:50.000Z,2000.0,,,,,
MilestonePetitionUpdate,15730811,2016-03-06T15:52:02.000Z,1500.0,,,,,
MilestonePetitionUpdate,15728051,2016-03-06T09:32:46.000Z,1000.0,,,,,
MilestonePetitionUpdate,15726470,2016-03-06T04:30:51.000Z,750.0,,,,,
MilestonePetitionUpdate,15724913,2016-03-05T22:57:27.000Z,500.0,,,,,
MilestonePetitionUpdate,15722708,2016-03-05T18:47:43.000Z,250.0,,,,,
MilestonePetitionUpdate,15720887,2016-03-05T15:18:39.000Z,100.0,,,,,
MilestonePetitionUpdate,15720146,2016-03-05T14:05:53.000Z,50.0,,,,,
MilestonePetitionUpdate,15719543,2016-03-05T12:55:43.000Z,25.0,,,,,
MilestonePetitionUpdate,15717050,2016-03-05T05:53:55.000Z,10.0,,,,,
MilestonePetitionUpdate,15713333,2016-03-04T20:22:54.000Z,5.0,,,,,
