__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,28838645,2021-04-07T22:00:58.000Z,50
MilestonePetitionUpdate,28053526,2020-11-12T00:01:18.000Z,25
MilestonePetitionUpdate,28052117,2020-11-11T19:34:27.000Z,10
MilestonePetitionUpdate,28051993,2020-11-11T19:08:14.000Z,5
