__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,30636442,2022-06-07T22:30:08.000Z,10000.0,,,,,
MilestonePetitionUpdate,30626745,2022-06-04T22:22:30.000Z,9000.0,,,,,
MilestonePetitionUpdate,30621629,2022-06-03T09:25:53.000Z,8000.0,,,,,
MilestonePetitionUpdate,30619435,2022-06-02T18:31:17.000Z,7500.0,,,,,
MilestonePetitionUpdate,30617198,2022-06-02T03:34:08.000Z,7000.0,,,,,
MilestonePetitionUpdate,30615083,2022-06-01T15:47:08.000Z,6000.0,,,,,
MilestonePetitionUpdate,30612470,2022-05-31T21:15:10.000Z,5000.0,,,,,
MilestonePetitionUpdate,30611163,2022-05-31T14:37:25.000Z,4000.0,,,,,
MilestonePetitionUpdate,30609420,2022-05-31T02:45:59.000Z,3000.0,,,,,
MilestonePetitionUpdate,30609419,2022-05-31T02:45:16.000Z,3000.0,,,,,
MilestonePetitionUpdate,30608983,2022-05-30T23:31:05.000Z,2500.0,,,,,
MilestonePetitionUpdate,30604843,2022-05-29T14:50:15.000Z,2000.0,,,,,
MilestonePetitionUpdate,30599949,2022-05-27T18:29:08.000Z,1500.0,,,,,
MilestonePetitionUpdate,30589258,2022-05-25T09:02:44.000Z,1000.0,,,,,
MilestonePetitionUpdate,30587543,2022-05-24T21:03:41.000Z,750.0,,,,,
StarterPetitionUpdate,30585268,2022-05-24T09:26:40.000Z,,Good Job,"<p>Thank all of you for all of the love and support. Please please share with all of your friends  and family share on all of your social media outlets. Let's come together and get the evil person put of show business and into no business.</p>
<p> </p>
<p>#JusticeforJohnny</p>",,,
MilestonePetitionUpdate,30584994,2022-05-24T06:52:51.000Z,500.0,,,,,
MilestonePetitionUpdate,30581316,2022-05-23T07:09:48.000Z,250.0,,,,,
MilestonePetitionUpdate,30580605,2022-05-22T23:41:50.000Z,200.0,,,,,
MilestonePetitionUpdate,30578884,2022-05-22T10:03:21.000Z,100.0,,,,,
MilestonePetitionUpdate,30578543,2022-05-22T05:27:44.000Z,50.0,,,,,
MilestonePetitionUpdate,30577577,2022-05-21T19:30:33.000Z,25.0,,,,,
MilestonePetitionUpdate,30576494,2022-05-21T11:41:21.000Z,10.0,,,,,
MilestonePetitionUpdate,30575370,2022-05-21T00:12:45.000Z,5.0,,,,,
