__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,30551875,2022-05-14T20:00:46.000Z,200
MilestonePetitionUpdate,28332804,2021-01-09T05:32:29.000Z,100
MilestonePetitionUpdate,26027819,2020-03-20T20:47:12.000Z,50
MilestonePetitionUpdate,25750467,2020-02-14T13:34:21.000Z,25
MilestonePetitionUpdate,25749891,2020-02-14T10:24:53.000Z,10
MilestonePetitionUpdate,25749854,2020-02-14T10:05:21.000Z,5
MilestonePetitionUpdate,25749445,2020-02-14T07:09:53.000Z,5
