__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,29232555,2021-06-20T17:17:37.000Z,200
MilestonePetitionUpdate,28660568,2021-03-05T22:05:01.000Z,100
MilestonePetitionUpdate,28626521,2021-02-28T12:32:36.000Z,50
MilestonePetitionUpdate,28610991,2021-02-25T13:19:06.000Z,25
MilestonePetitionUpdate,28586964,2021-02-21T11:41:06.000Z,10
MilestonePetitionUpdate,28559946,2021-02-16T17:32:17.000Z,5
