__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,30573558,2022-05-20T14:20:50.000Z,1000
MilestonePetitionUpdate,28602403,2021-02-24T01:43:25.000Z,750
MilestonePetitionUpdate,28595403,2021-02-22T22:46:42.000Z,500
MilestonePetitionUpdate,28584654,2021-02-20T21:08:53.000Z,250
MilestonePetitionUpdate,28584646,2021-02-20T21:07:56.000Z,250
MilestonePetitionUpdate,28569095,2021-02-18T03:55:30.000Z,200
MilestonePetitionUpdate,28568652,2021-02-18T02:03:24.000Z,100
MilestonePetitionUpdate,28568474,2021-02-18T01:24:19.000Z,50
MilestonePetitionUpdate,28568409,2021-02-18T01:08:24.000Z,25
MilestonePetitionUpdate,28568393,2021-02-18T01:03:48.000Z,10
MilestonePetitionUpdate,28568387,2021-02-18T01:01:35.000Z,5
