__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,30531260,2022-05-09T17:36:09.000Z,50
MilestonePetitionUpdate,28391730,2021-01-19T19:56:50.000Z,25
MilestonePetitionUpdate,28173948,2020-12-05T21:08:28.000Z,10
MilestonePetitionUpdate,28172693,2020-12-05T15:25:09.000Z,5
