__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,30695096,2022-06-26T07:02:11.000Z,1500.0,,,,,
MilestonePetitionUpdate,30617693,2022-06-02T09:00:58.000Z,1000.0,,,,,
MilestonePetitionUpdate,30607680,2022-05-30T15:21:02.000Z,750.0,,,,,
StarterPetitionUpdate,30602452,2022-05-28T15:44:05.000Z,,Team Johnny Depp ❤️ Fundraiser for Children’s Hospital Los Angeles,"<p>Hey Team Johnny Depp �❤️ I have created a fundraiser for Children’s Hospital Los Angeles. You can click here to go and donate to the children in need <a href=""https://gofund.me/27863b21"" target=""_blank"" rel=""nofollow"">https://gofund.me/27863b21</a></p>","{'id': '226650617', 'petitionMedium': {'url': '//assets.change.org/photos/2/hv/wg/rlHvwGczFVeStFo-800x450-noPad.jpg?1653752647', 'processing': False}}",,
MilestonePetitionUpdate,30597084,2022-05-26T23:42:49.000Z,500.0,,,,,
MilestonePetitionUpdate,30597030,2022-05-26T23:23:09.000Z,250.0,,,,,
MilestonePetitionUpdate,30597022,2022-05-26T23:19:45.000Z,200.0,,,,,
MilestonePetitionUpdate,30596988,2022-05-26T23:10:59.000Z,100.0,,,,,
MilestonePetitionUpdate,30596973,2022-05-26T23:05:55.000Z,50.0,,,,,
MilestonePetitionUpdate,30596965,2022-05-26T23:02:03.000Z,25.0,,,,,
MilestonePetitionUpdate,30596942,2022-05-26T22:58:50.000Z,10.0,,,,,
MilestonePetitionUpdate,30596939,2022-05-26T22:58:32.000Z,5.0,,,,,
