__typename,id,createdAt,title,description,photo,video,embeddedMedia,signatureCount
StarterPetitionUpdate,30588734,2022-05-25T04:45:39.000Z,Its Working,"<p><a href=""https://twitter.com/depplyhaIIows/status/1529102830698737665?cn=ZmxleGlibGVfcmVjcw%3D%3D&amp;refsrc=email"" target=""_blank"" rel=""nofollow"">LAPD Perjury Investigation Amber Heard</a></p>
<p>Evening everyone! It seems the calls for justice may be answered. Twitter decided I was a ""bot"" and now I can only share the petition with my own post, not as replies. So it is even more important to share this with as many people as possible and encourage them to sign. We are nearing the end of the trial. Let's see this through.</p>",,,,
StarterPetitionUpdate,30571882,2022-05-20T01:42:11.000Z,1k Supporters!,"<p>Hello, and too everyone new, welcome! Can't believe we have 1,000 signatures all ready. Thank you all for the support. We have another week, at least, of trial ahead of us. So let's keep the momentum and continue to spread this petition around. Have a great weekend!</p>",,,,
MilestonePetitionUpdate,30571014,2022-05-19T20:56:51.000Z,,,,,,1000.0
MilestonePetitionUpdate,30562755,2022-05-17T22:59:33.000Z,,,,,,750.0
MilestonePetitionUpdate,30557087,2022-05-16T14:52:26.000Z,,,,,,500.0
StarterPetitionUpdate,30557044,2022-05-16T14:38:58.000Z,The Trial Resumes...,"<p>Good morning everyone! This is the perfect time to share our petition, to be... heard. Amber Heard should face the same consequences as any other citizen for lying under oath. Please share share share! Let's keep our momentum. Wishing everyone well and thank you all again!</p>",,,"{'providerName': 'Change.org', 'photoUrl': 'https://assets.change.org/photos/0/xp/qu/pNXpQuYKibtclWV-1600x900-noPad.jpg?1651894607', 'description': ""If you watched her testimony against J. Depp, you understand. Let's make sure that just because she is a celebrity, doesn't make her above the law. That she will still be charged with lying under oath once Jonny Depp wins his trail. She know is, Jonny knows it, and 99% of the public know it.""}",
StarterPetitionUpdate,30552319,2022-05-15T00:01:13.000Z,Picking Up Speed!,"<p>I just stumbled into this article. Seems like idea of of holding Amber accountable is becoming more prevalent. Again, thanks for the support and hope you can share it around. </p>",,,"{'providerName': 'MEAWW', 'photoUrl': 'https://dab57h0r8ahff.cloudfront.net/535276/uploads/0a5ba9a0-b0e9-11eb-9420-e14a12e92766_1200_630.jpeg', 'description': 'The Johnny Depp and Amber Heard saga continues as the actress is now being investigated for perjury in her domestic violence case against the Hollywood actor. Heard had accused her then-husband of physical abuse during their marriage, which UK publication The Sun had reported by calling Depp a ""wife-beater"".'}",
StarterPetitionUpdate,30548820,2022-05-13T20:37:27.000Z,Update!,"<p>Thank you for all the support in signing! Though it isn't 1m signs, anything helps send a message. It isn't over yet. The trial resumes after the weekend. I believe the truth could't be clearer. After the jury's decision, Amber should be held be charged with Perjury, especially if and when Jonny wins the trial. Celebrities get away from consequences all the time! We cannot continue to have their special treatment be the norm. To end, <strong>thank you all! Please share the petition as much as possible!</strong> Lets see where it goes...</p>",,,,
MilestonePetitionUpdate,30538573,2022-05-11T12:26:36.000Z,,,,,,250.0
MilestonePetitionUpdate,30535372,2022-05-10T16:59:16.000Z,,,,,,200.0
MilestonePetitionUpdate,30528347,2022-05-08T19:54:59.000Z,,,,,,100.0
MilestonePetitionUpdate,30525616,2022-05-07T20:24:15.000Z,,,,,,50.0
MilestonePetitionUpdate,30524020,2022-05-07T10:35:15.000Z,,,,,,25.0
MilestonePetitionUpdate,30523458,2022-05-07T05:27:39.000Z,,,,,,10.0
MilestonePetitionUpdate,30523347,2022-05-07T04:19:29.000Z,,,,,,5.0
