__typename,id,createdAt,title,description,photo,video,embeddedMedia,signatureCount
StarterPetitionUpdate,25636555,2020-01-23T05:49:59.000Z,"500,000+ Today!","<p>We surpassed 500,000 signatures today and are still getting more!  A huge THANK YOU to all! Those who just signed in the last few days please share this petition in your FB feed, WhatsApp, Twitter, Email, text- and any other social media apps! Help The People to be heard! <br>Thank you!</p>",,,,
MilestonePetitionUpdate,25633499,2020-01-22T16:10:47.000Z,,,,,,500000.0
StarterPetitionUpdate,25629912,2020-01-21T20:38:22.000Z,TODAY! TO-NOW! SHARE THIS!,"<p>We are down to the wire! Thank you for your support and help sharing this! It’s time to get one million signatures or more! Shifty Schiff says MOST AMERICANS WANT TRUMP impeached! Let’s share this over &amp; over and show him he’s wrong again!</p>
<p> </p>",,,,
StarterPetitionUpdate,25501239,2019-12-18T01:37:48.000Z,Almost a half million so far! Keep it going!,"<p> Thank you for signing the petition NOT TO IMPEACH President Trump! We have almost half a million signatures! Let’s try to get to the half- million mark before tomorrow’s vote! SHARE ON FACEBOOK, TWITTER, EMAIL, and any other platform! Send the link to the White House! Copy &amp; paste the link into the comments on other political posts in the reply sections of other orople’s Comments. Ask them to share! </p>
<p>CNN’s most recent poll shows that public support of impeachment has dropped 5% among all voters since their last poll in November. Let’s get some of those people to sign now! </p>
<p> Thank you! TRUMP 2020!</p>",,,,
MilestonePetitionUpdate,25498689,2019-12-17T16:57:10.000Z,,,,,,400000.0
MilestonePetitionUpdate,25382132,2019-11-20T23:14:26.000Z,,,,,,300000.0
StarterPetitionUpdate,25379664,2019-11-20T14:29:09.000Z,Thank you again!,"<p> We have reached almost 300 thousand signatures on this petition! Thank you and please share it again and again! Let your voice be heard!!</p>
<p>Tell them to stop the nonsense and get Congress back to work!</p>",,,,
MilestonePetitionUpdate,25354875,2019-11-15T01:36:58.000Z,,,,,,200000.0
MilestonePetitionUpdate,25351693,2019-11-14T13:57:56.000Z,,,,,,150000.0
StarterPetitionUpdate,25349325,2019-11-14T00:53:31.000Z,Thank you- Keep sharing - Be heard!,<p>Thank you to everyone who has signed this petition showing your support for our president! Please keep sharing! Now is also a great time  to take a few minutes to contact your state’s congressmen &amp; women and tell them how you feel! Tell them to stop wasting time and our tax money on subverting our  president who was elected by the people and get back to work for the people! </p>,,,,
MilestonePetitionUpdate,25346714,2019-11-13T14:49:28.000Z,,,,,,100000.0
MilestonePetitionUpdate,25290843,2019-10-31T23:59:25.000Z,,,,,,75000.0
MilestonePetitionUpdate,25281755,2019-10-30T17:53:08.000Z,,,,,,50000.0
StarterPetitionUpdate,25254923,2019-10-27T04:28:31.000Z,Keep it going!,"<p> Your support is outstanding! Thank you for signing and the comment, too!  Since this petition was started a short time ago there are almost 50 thousand signatures!</p>
<p>Please share this on your public social media accounts, private groups, and email. Help stop the insanity and corruption. Please share to keep those signatures coming so We, The People, can be heard!</p>",,,,
MilestonePetitionUpdate,25239703,2019-10-23T23:58:26.000Z,,,,,,40000.0
MilestonePetitionUpdate,25236864,2019-10-23T15:08:16.000Z,,,,,,35000.0
MilestonePetitionUpdate,25217242,2019-10-19T10:12:30.000Z,,,,,,30000.0
MilestonePetitionUpdate,25196156,2019-10-14T22:11:53.000Z,,,,,,25000.0
MilestonePetitionUpdate,25179031,2019-10-10T17:29:27.000Z,,,,,,20000.0
MilestonePetitionUpdate,25176018,2019-10-10T01:37:57.000Z,,,,,,17500.0
MilestonePetitionUpdate,25175042,2019-10-09T20:14:18.000Z,,,,,,15000.0
MilestonePetitionUpdate,25174286,2019-10-09T17:13:33.000Z,,,,,,12500.0
MilestonePetitionUpdate,25173876,2019-10-09T15:39:42.000Z,,,,,,10000.0
MilestonePetitionUpdate,25173781,2019-10-09T15:15:57.000Z,,,,,,9000.0
MilestonePetitionUpdate,25173689,2019-10-09T14:57:12.000Z,,,,,,8000.0
MilestonePetitionUpdate,25173658,2019-10-09T14:49:10.000Z,,,,,,7500.0
MilestonePetitionUpdate,25173619,2019-10-09T14:41:09.000Z,,,,,,7000.0
MilestonePetitionUpdate,25173579,2019-10-09T14:29:02.000Z,,,,,,6000.0
MilestonePetitionUpdate,25173543,2019-10-09T14:18:46.000Z,,,,,,5000.0
MilestonePetitionUpdate,25173513,2019-10-09T14:11:40.000Z,,,,,,4000.0
