__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,30548276,2022-05-13T18:08:19.000Z,1000
MilestonePetitionUpdate,30530393,2022-05-09T13:55:50.000Z,1000
MilestonePetitionUpdate,28676598,2021-03-09T05:54:26.000Z,750
MilestonePetitionUpdate,28516355,2021-02-09T01:03:19.000Z,500
MilestonePetitionUpdate,28516353,2021-02-09T01:02:45.000Z,500
MilestonePetitionUpdate,28516350,2021-02-09T01:02:22.000Z,500
MilestonePetitionUpdate,28509957,2021-02-08T00:29:37.000Z,250
MilestonePetitionUpdate,28509837,2021-02-07T23:54:26.000Z,200
MilestonePetitionUpdate,28509577,2021-02-07T22:41:58.000Z,100
MilestonePetitionUpdate,28508926,2021-02-07T20:25:28.000Z,50
MilestonePetitionUpdate,28506285,2021-02-07T08:43:03.000Z,25
MilestonePetitionUpdate,28506277,2021-02-07T08:37:24.000Z,10
MilestonePetitionUpdate,28506271,2021-02-07T08:34:51.000Z,5
