__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,30691888,2022-06-25T00:42:24.000Z,1500.0,,,,,
MilestonePetitionUpdate,30631511,2022-06-06T15:34:42.000Z,1000.0,,,,,
MilestonePetitionUpdate,30625424,2022-06-04T13:13:17.000Z,750.0,,,,,
StarterPetitionUpdate,30618420,2022-06-02T13:37:49.000Z,,This petition is overturn the uk decision!,"<p>Johnny wasn’t allowed to show most of his evidence. The judge also decided that Amber wasn’t a gold digger as she had donated her settlement but as we all now know, this was a lie. Her ‘ evidence’ was taken at face value and not looked into.  This uk verdict needs to be overturned! </p>",,,
MilestonePetitionUpdate,30613888,2022-06-01T07:59:56.000Z,500.0,,,,,
MilestonePetitionUpdate,30606274,2022-05-30T03:54:47.000Z,250.0,,,,,
MilestonePetitionUpdate,30605703,2022-05-29T22:00:30.000Z,200.0,,,,,
MilestonePetitionUpdate,30604881,2022-05-29T15:14:11.000Z,100.0,,,,,
MilestonePetitionUpdate,30604765,2022-05-29T14:17:02.000Z,50.0,,,,,
MilestonePetitionUpdate,30604442,2022-05-29T11:41:38.000Z,25.0,,,,,
MilestonePetitionUpdate,30604344,2022-05-29T10:47:27.000Z,10.0,,,,,
MilestonePetitionUpdate,30604331,2022-05-29T10:41:32.000Z,5.0,,,,,
