__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,22991637,2018-07-10T10:40:46.000Z,500.0,,,,,
MilestonePetitionUpdate,22371416,2018-02-11T23:00:56.000Z,250.0,,,,,
MilestonePetitionUpdate,22228842,2018-01-10T22:40:52.000Z,200.0,,,,,
MilestonePetitionUpdate,22218589,2018-01-08T19:54:16.000Z,200.0,,,,,
MilestonePetitionUpdate,22084705,2017-12-01T10:27:23.000Z,100.0,,,,,
MilestonePetitionUpdate,22072791,2017-11-28T19:37:55.000Z,100.0,,,,,
MilestonePetitionUpdate,21866263,2017-11-01T06:20:35.000Z,50.0,,,,,
MilestonePetitionUpdate,20732410,2017-07-04T15:20:26.000Z,25.0,,,,,
StarterPetitionUpdate,20720779,2017-07-03T08:40:41.000Z,,Another acid attack has been reported,There has been a acid attack in Bradford on rooley lane by a group of lads on mopeds. Asian couple severely injured please be careful everyone. 30th June 2017,,,
MilestonePetitionUpdate,20710879,2017-07-01T22:01:37.000Z,10.0,,,,,
MilestonePetitionUpdate,20710693,2017-07-01T21:32:49.000Z,5.0,,,,,
