__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,28686948,2021-03-10T21:19:09.000Z,200000
MilestonePetitionUpdate,28180299,2020-12-07T11:53:37.000Z,150000
MilestonePetitionUpdate,28095155,2020-11-20T08:04:31.000Z,100000
MilestonePetitionUpdate,28061478,2020-11-13T09:24:47.000Z,75000
MilestonePetitionUpdate,28050456,2020-11-11T14:48:12.000Z,50000
MilestonePetitionUpdate,28043658,2020-11-10T13:46:44.000Z,40000
MilestonePetitionUpdate,28040421,2020-11-09T23:39:24.000Z,35000
MilestonePetitionUpdate,28037567,2020-11-09T15:54:17.000Z,30000
MilestonePetitionUpdate,28035371,2020-11-09T05:32:27.000Z,25000
MilestonePetitionUpdate,28033847,2020-11-08T22:35:57.000Z,20000
MilestonePetitionUpdate,28032994,2020-11-08T19:48:08.000Z,17500
MilestonePetitionUpdate,28032247,2020-11-08T17:26:29.000Z,15000
MilestonePetitionUpdate,28031536,2020-11-08T14:53:19.000Z,12500
MilestonePetitionUpdate,28030688,2020-11-08T11:03:29.000Z,10000
MilestonePetitionUpdate,28030351,2020-11-08T08:59:19.000Z,9000
MilestonePetitionUpdate,28030032,2020-11-08T07:03:20.000Z,8000
MilestonePetitionUpdate,28029906,2020-11-08T06:07:35.000Z,7500
MilestonePetitionUpdate,28029779,2020-11-08T05:15:00.000Z,7000
MilestonePetitionUpdate,28029522,2020-11-08T03:50:26.000Z,6000
MilestonePetitionUpdate,28029273,2020-11-08T02:33:58.000Z,5000
MilestonePetitionUpdate,28028987,2020-11-08T01:06:12.000Z,4000
MilestonePetitionUpdate,28028773,2020-11-07T23:59:44.000Z,3000
MilestonePetitionUpdate,28028699,2020-11-07T23:44:19.000Z,2500
MilestonePetitionUpdate,28028576,2020-11-07T23:22:39.000Z,2000
MilestonePetitionUpdate,28028453,2020-11-07T22:50:58.000Z,1500
MilestonePetitionUpdate,28028292,2020-11-07T22:13:37.000Z,1000
MilestonePetitionUpdate,28028173,2020-11-07T21:50:17.000Z,750
MilestonePetitionUpdate,28028036,2020-11-07T21:21:25.000Z,500
MilestonePetitionUpdate,28027875,2020-11-07T20:48:38.000Z,250
MilestonePetitionUpdate,28027843,2020-11-07T20:41:12.000Z,200
MilestonePetitionUpdate,28027711,2020-11-07T20:11:48.000Z,100
MilestonePetitionUpdate,28027518,2020-11-07T19:33:07.000Z,50
MilestonePetitionUpdate,28027365,2020-11-07T19:00:22.000Z,25
MilestonePetitionUpdate,28027240,2020-11-07T18:31:27.000Z,10
MilestonePetitionUpdate,28027152,2020-11-07T18:13:58.000Z,5
