__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,30631874,2022-06-06T17:22:49.000Z,20000.0,,,,,
MilestonePetitionUpdate,30626584,2022-06-04T21:07:10.000Z,17500.0,,,,,
MilestonePetitionUpdate,30621141,2022-06-03T05:00:01.000Z,15000.0,,,,,
MilestonePetitionUpdate,30616555,2022-06-01T23:25:08.000Z,12500.0,,,,,
MilestonePetitionUpdate,30612464,2022-05-31T21:14:07.000Z,10000.0,,,,,
MilestonePetitionUpdate,30611138,2022-05-31T14:28:40.000Z,9000.0,,,,,
MilestonePetitionUpdate,30609665,2022-05-31T04:54:20.000Z,8000.0,,,,,
MilestonePetitionUpdate,30609066,2022-05-31T00:06:38.000Z,7500.0,,,,,
MilestonePetitionUpdate,30606123,2022-05-30T02:12:29.000Z,7000.0,,,,,
MilestonePetitionUpdate,30600934,2022-05-28T00:57:42.000Z,6000.0,,,,,
StarterPetitionUpdate,30595862,2022-05-26T18:24:47.000Z,,5000 Supporters in 2 weeks,"<p>Thank you all for your passionate support. We have reached a nice milestone of over 5000 signatures who are indisputably standing against Domestic Violence and Domestic Abuse. <br>You are all amazing. If we can have a voice in one shape or form, even if we don't reach the aim, it is definitely through this petition. <br>Wherewith one clear message, we are saying to the world, there is 0% tolerance for Domestic Abuse, for men, for women, for children. For All. </p>
<p>One article said, Johnny Depp versus Amber Heard trial, has given men the hope and strength to come forward. Some anonymously, some with their name upfront. <br>And it absolutely beautiful to see that courage that, even we, men, need. <br>So, without saying more, continue to share, encourage, sign and BE, whether you are a woman or a man, THE VOICE the men and women need. <br>Because they do need you. They do suffer.<br>Thank you. <br>All the best, live strong and with passion.<br>Tine Gustincic</p>
<p>PS<br>We know Twitter can get quite crowded, so we created a fan page for Johnny Depp, in support of him to meet with his justice, and for his truth to come out, for which he has waited for over 6 years. <br><a href=""https://www.facebook.com/WeStandWithJohnnyDepp/"" rel=""nofollow"">https://www.facebook.com/WeStandWithJohnnyDepp/</a></p>","{'id': '226646588', 'petitionMedium': {'url': '//assets.change.org/photos/6/na/xu/UQNaxurJAgqbliC-800x450-noPad.jpg?1653589491', 'processing': False}}",,
MilestonePetitionUpdate,30595149,2022-05-26T15:54:58.000Z,5000.0,,,,,
MilestonePetitionUpdate,30588106,2022-05-25T00:26:34.000Z,4000.0,,,,,
MilestonePetitionUpdate,30582478,2022-05-23T15:05:22.000Z,3000.0,,,,,
MilestonePetitionUpdate,30580085,2022-05-22T19:31:10.000Z,2500.0,,,,,
MilestonePetitionUpdate,30577923,2022-05-21T22:11:30.000Z,2000.0,,,,,
MilestonePetitionUpdate,30575233,2022-05-20T23:07:31.000Z,1500.0,,,,,
MilestonePetitionUpdate,30572069,2022-05-20T02:52:30.000Z,1000.0,,,,,
MilestonePetitionUpdate,30571019,2022-05-19T20:57:57.000Z,750.0,,,,,
MilestonePetitionUpdate,30569375,2022-05-19T14:02:02.000Z,500.0,,,,,
MilestonePetitionUpdate,30567225,2022-05-18T23:44:58.000Z,250.0,,,,,
MilestonePetitionUpdate,30566357,2022-05-18T19:30:43.000Z,200.0,,,,,
MilestonePetitionUpdate,30563791,2022-05-18T06:04:20.000Z,100.0,,,,,
MilestonePetitionUpdate,30558507,2022-05-16T22:14:33.000Z,50.0,,,,,
MilestonePetitionUpdate,30556095,2022-05-16T08:28:07.000Z,25.0,,,,,
MilestonePetitionUpdate,30552103,2022-05-14T21:55:30.000Z,10.0,,,,,
MilestonePetitionUpdate,30551008,2022-05-14T14:21:13.000Z,5.0,,,,,
