__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,29313400,2021-07-09T15:51:33.000Z,250.0,,,,,
MilestonePetitionUpdate,29129902,2021-05-29T10:41:26.000Z,200.0,,,,,
StarterPetitionUpdate,29117718,2021-05-26T23:30:45.000Z,,Making headway!,"<p>Hey everyone,</p>
<p>We're almost at 200 supporters, which makes me feel so great to see all the support in our community to help protect this little wild space!</p>
<p>Now we need to spread the word to make this petition huge. Will you share on social media, text &amp; email? If enough of us sign we can build an unstoppable call for change! Here's a link to share: <a href=""https://www.change.org/save_wild_foco_provincetowne"" rel=""nofollow"">https://www.change.org/save_wild_foco_provincetowne</a> </p>",,,
MilestonePetitionUpdate,29105921,2021-05-24T21:32:09.000Z,100.0,,,,,
MilestonePetitionUpdate,29104098,2021-05-24T15:02:28.000Z,50.0,,,,,
MilestonePetitionUpdate,29102356,2021-05-24T07:03:53.000Z,25.0,,,,,
MilestonePetitionUpdate,29101080,2021-05-23T22:02:56.000Z,10.0,,,,,
MilestonePetitionUpdate,29099500,2021-05-23T13:57:30.000Z,5.0,,,,,
