__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,30622301,2022-06-03T14:06:32.000Z,25
MilestonePetitionUpdate,30620382,2022-06-02T23:16:02.000Z,10
MilestonePetitionUpdate,30619713,2022-06-02T19:43:18.000Z,5
