__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,29772634,2021-10-27T12:35:28.000Z,35000.0,,,,,
MilestonePetitionUpdate,29443033,2021-08-10T15:25:37.000Z,30000.0,,,,,
MilestonePetitionUpdate,28687808,2021-03-10T23:53:38.000Z,25000.0,,,,,
MilestonePetitionUpdate,28432161,2021-01-26T22:14:43.000Z,20000.0,,,,,
MilestonePetitionUpdate,28331142,2021-01-08T22:32:05.000Z,17500.0,,,,,
MilestonePetitionUpdate,28276997,2020-12-28T17:21:21.000Z,15000.0,,,,,
MilestonePetitionUpdate,28240411,2020-12-18T01:23:54.000Z,12500.0,,,,,
MilestonePetitionUpdate,28160733,2020-12-03T09:23:03.000Z,10000.0,,,,,
MilestonePetitionUpdate,28141032,2020-11-29T18:48:07.000Z,9000.0,,,,,
MilestonePetitionUpdate,28133450,2020-11-27T21:14:03.000Z,8000.0,,,,,
MilestonePetitionUpdate,28130058,2020-11-27T04:19:45.000Z,7500.0,,,,,
MilestonePetitionUpdate,28127998,2020-11-26T17:57:00.000Z,7000.0,,,,,
MilestonePetitionUpdate,28124411,2020-11-25T23:26:33.000Z,6000.0,,,,,
MilestonePetitionUpdate,28115984,2020-11-24T13:37:56.000Z,5000.0,,,,,
MilestonePetitionUpdate,28108545,2020-11-22T23:38:41.000Z,4000.0,,,,,
MilestonePetitionUpdate,28093622,2020-11-20T00:13:25.000Z,3000.0,,,,,
MilestonePetitionUpdate,28081709,2020-11-17T20:51:32.000Z,2500.0,,,,,
MilestonePetitionUpdate,28069359,2020-11-15T05:04:33.000Z,2000.0,,,,,
MilestonePetitionUpdate,28059440,2020-11-12T22:28:08.000Z,1500.0,,,,,
MilestonePetitionUpdate,28052729,2020-11-11T21:25:04.000Z,1000.0,,,,,
MilestonePetitionUpdate,28045969,2020-11-10T20:13:11.000Z,750.0,,,,,
MilestonePetitionUpdate,28036773,2020-11-09T13:00:46.000Z,500.0,,,,,
MilestonePetitionUpdate,28027475,2020-11-07T19:23:58.000Z,250.0,,,,,
MilestonePetitionUpdate,28026449,2020-11-07T15:25:24.000Z,200.0,,,,,
MilestonePetitionUpdate,28024576,2020-11-07T04:12:57.000Z,100.0,,,,,
MilestonePetitionUpdate,28024333,2020-11-07T02:42:12.000Z,50.0,,,,,
StarterPetitionUpdate,28024313,2020-11-07T02:37:54.000Z,,Almost there guys!,"<p>Let's keep sharing and caring for the best pirate... No, THE BEST BARBER... THE BEST BAD WIZARD IN THE ENTIRE POTTERVERSE!</p>
<p> </p>
<p>JUSTICE WILL BE SERVED FOR JOHNNY!</p>
<p> </p>
<p>THANKS FOR ALL THE SUPPORT</p>",,,
MilestonePetitionUpdate,28024210,2020-11-07T02:02:44.000Z,25.0,,,,,
MilestonePetitionUpdate,28024130,2020-11-07T01:42:36.000Z,10.0,,,,,
MilestonePetitionUpdate,28024042,2020-11-07T01:25:23.000Z,5.0,,,,,
