__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,30622963,2022-06-03T17:18:56.000Z,5000.0,,,,,
MilestonePetitionUpdate,30614847,2022-06-01T14:30:45.000Z,4000.0,,,,,
MilestonePetitionUpdate,30611435,2022-05-31T15:58:02.000Z,3000.0,,,,,
MilestonePetitionUpdate,30610245,2022-05-31T09:30:34.000Z,2500.0,,,,,
MilestonePetitionUpdate,30609163,2022-05-31T00:49:52.000Z,2000.0,,,,,
MilestonePetitionUpdate,30603896,2022-05-29T05:14:37.000Z,1500.0,,,,,
MilestonePetitionUpdate,30577131,2022-05-21T16:15:58.000Z,1000.0,,,,,
MilestonePetitionUpdate,30565738,2022-05-18T17:02:55.000Z,750.0,,,,,
StarterPetitionUpdate,30556455,2022-05-16T11:29:08.000Z,,550 signatures in 3 days,"<p>Purely posting on twitter, the petition has received 550 signatures. Thanks you every one who has reposted! </p>",,,
MilestonePetitionUpdate,30555457,2022-05-16T02:11:17.000Z,500.0,,,,,
MilestonePetitionUpdate,30552775,2022-05-15T05:24:27.000Z,250.0,,,,,
MilestonePetitionUpdate,30551547,2022-05-14T17:48:13.000Z,200.0,,,,,
StarterPetitionUpdate,30549594,2022-05-14T01:34:41.000Z,,From 1 to 120 in 24 hours,<p>I am so impressed that a 100 + signatures in one day simply by posting and retweeting on twitter. Thank you to all of you that have signed and reposted. I hope to have 500 signatures in the next 4 days. Please keep up the good work by retweeting and reposting in the days to come. </p>,"{'id': '226616277', 'petitionMedium': {'url': '//assets.change.org/photos/1/zq/sy/OHZQSyWSTRPwVFr-800x450-noPad.jpg?1652492082', 'processing': False}}",,
MilestonePetitionUpdate,30548942,2022-05-13T21:09:58.000Z,100.0,,,,,
MilestonePetitionUpdate,30547815,2022-05-13T16:06:08.000Z,50.0,,,,,
MilestonePetitionUpdate,30547411,2022-05-13T14:07:24.000Z,25.0,,,,,
MilestonePetitionUpdate,30546081,2022-05-13T04:13:40.000Z,10.0,,,,,
MilestonePetitionUpdate,30545969,2022-05-13T03:13:50.000Z,5.0,,,,,
