__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,30615029,2022-06-01T15:25:13.000Z,750000.0,,,,,
MilestonePetitionUpdate,30526044,2022-05-07T23:33:50.000Z,500000.0,,,,,
MilestonePetitionUpdate,30514134,2022-05-04T21:56:14.000Z,400000.0,,,,,
MilestonePetitionUpdate,30499748,2022-04-30T23:12:35.000Z,300000.0,,,,,
MilestonePetitionUpdate,30489726,2022-04-28T09:11:06.000Z,200000.0,,,,,
MilestonePetitionUpdate,29384517,2021-07-27T09:42:33.000Z,150000.0,,,,,
MilestonePetitionUpdate,28245649,2020-12-19T03:54:09.000Z,100000.0,,,,,
MilestonePetitionUpdate,28091851,2020-11-19T18:37:03.000Z,75000.0,,,,,
MilestonePetitionUpdate,28050585,2020-11-11T15:13:58.000Z,50000.0,,,,,
MilestonePetitionUpdate,28042173,2020-11-10T06:33:17.000Z,40000.0,,,,,
MilestonePetitionUpdate,28038529,2020-11-09T18:24:43.000Z,35000.0,,,,,
MilestonePetitionUpdate,28035484,2020-11-09T06:08:59.000Z,30000.0,,,,,
MilestonePetitionUpdate,28032970,2020-11-08T19:43:58.000Z,25000.0,,,,,
MilestonePetitionUpdate,28030848,2020-11-08T11:56:34.000Z,20000.0,,,,,
MilestonePetitionUpdate,28029684,2020-11-08T04:41:12.000Z,17500.0,,,,,
MilestonePetitionUpdate,28028670,2020-11-07T23:39:16.000Z,15000.0,,,,,
MilestonePetitionUpdate,28027268,2020-11-07T18:38:55.000Z,12500.0,,,,,
MilestonePetitionUpdate,28026662,2020-11-07T16:15:58.000Z,10000.0,,,,,
MilestonePetitionUpdate,28026443,2020-11-07T15:23:46.000Z,9000.0,,,,,
MilestonePetitionUpdate,28025970,2020-11-07T13:11:12.000Z,8000.0,,,,,
MilestonePetitionUpdate,28025448,2020-11-07T10:23:02.000Z,7500.0,,,,,
MilestonePetitionUpdate,28023893,2020-11-07T00:46:49.000Z,7000.0,,,,,
MilestonePetitionUpdate,28001641,2020-11-03T15:00:13.000Z,6000.0,,,,,
MilestonePetitionUpdate,27639822,2020-09-01T19:42:59.000Z,5000.0,,,,,
MilestonePetitionUpdate,27348639,2020-07-22T02:25:37.000Z,4000.0,,,,,
MilestonePetitionUpdate,26660353,2020-05-17T16:30:27.000Z,3000.0,,,,,
MilestonePetitionUpdate,26339410,2020-04-13T14:59:53.000Z,2500.0,,,,,
