__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,30577773,2022-05-21T20:59:29.000Z,25
MilestonePetitionUpdate,30518002,2022-05-05T20:29:49.000Z,10
MilestonePetitionUpdate,30514894,2022-05-05T01:55:45.000Z,5
