__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,30785017,2022-07-27T22:51:05.000Z,8000
MilestonePetitionUpdate,30558044,2022-05-16T19:43:22.000Z,7500
MilestonePetitionUpdate,30409564,2022-04-05T03:36:58.000Z,7000
MilestonePetitionUpdate,30382631,2022-03-28T19:09:05.000Z,6000
MilestonePetitionUpdate,30345281,2022-03-18T06:00:26.000Z,5000
MilestonePetitionUpdate,30288417,2022-03-04T03:31:44.000Z,4000
MilestonePetitionUpdate,30258973,2022-02-25T21:22:32.000Z,3000
MilestonePetitionUpdate,30245527,2022-02-23T05:16:58.000Z,2500
MilestonePetitionUpdate,30237512,2022-02-21T08:29:29.000Z,2000
MilestonePetitionUpdate,30181921,2022-02-08T14:50:41.000Z,1500
MilestonePetitionUpdate,30162497,2022-02-04T02:57:02.000Z,1000
MilestonePetitionUpdate,30157589,2022-02-03T05:06:18.000Z,750
MilestonePetitionUpdate,30154776,2022-02-02T17:26:47.000Z,500
MilestonePetitionUpdate,30150644,2022-02-01T21:31:32.000Z,250
MilestonePetitionUpdate,30149045,2022-02-01T16:01:30.000Z,200
MilestonePetitionUpdate,30140962,2022-01-30T23:08:29.000Z,100
MilestonePetitionUpdate,30140229,2022-01-30T19:27:23.000Z,50
MilestonePetitionUpdate,30036217,2022-01-07T03:24:30.000Z,25
MilestonePetitionUpdate,30024013,2022-01-04T13:15:38.000Z,10
MilestonePetitionUpdate,30023198,2022-01-04T06:53:39.000Z,5
