__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,30198130,2022-02-11T13:42:40.000Z,30000
MilestonePetitionUpdate,29645472,2021-09-24T13:29:34.000Z,25000
MilestonePetitionUpdate,29455026,2021-08-12T23:59:03.000Z,20000
MilestonePetitionUpdate,29391435,2021-07-28T21:32:59.000Z,17500
MilestonePetitionUpdate,28944815,2021-04-25T17:53:13.000Z,15000
MilestonePetitionUpdate,28635566,2021-03-02T01:16:47.000Z,12500
MilestonePetitionUpdate,28600597,2021-02-23T19:39:09.000Z,10000
MilestonePetitionUpdate,28596913,2021-02-23T05:10:08.000Z,9000
MilestonePetitionUpdate,28580959,2021-02-20T02:05:22.000Z,8000
MilestonePetitionUpdate,28578368,2021-02-19T17:04:26.000Z,7500
MilestonePetitionUpdate,28575607,2021-02-19T04:40:46.000Z,7000
MilestonePetitionUpdate,28529859,2021-02-11T01:23:31.000Z,6000
MilestonePetitionUpdate,28451515,2021-01-29T19:59:20.000Z,5000
MilestonePetitionUpdate,28371177,2021-01-15T19:12:25.000Z,4000
MilestonePetitionUpdate,28317492,2021-01-06T21:28:28.000Z,3000
MilestonePetitionUpdate,28298403,2021-01-03T17:11:51.000Z,2500
MilestonePetitionUpdate,28270407,2020-12-26T12:27:39.000Z,2000
MilestonePetitionUpdate,28253089,2020-12-21T07:31:08.000Z,1500
MilestonePetitionUpdate,28237699,2020-12-17T16:18:00.000Z,1000
MilestonePetitionUpdate,28233431,2020-12-16T21:18:58.000Z,750
MilestonePetitionUpdate,28224523,2020-12-15T12:53:55.000Z,500
MilestonePetitionUpdate,28215456,2020-12-13T20:28:55.000Z,250
MilestonePetitionUpdate,28210680,2020-12-12T19:25:33.000Z,200
MilestonePetitionUpdate,28200644,2020-12-10T22:28:18.000Z,100
MilestonePetitionUpdate,28198086,2020-12-10T14:09:01.000Z,50
MilestonePetitionUpdate,28193496,2020-12-09T18:45:42.000Z,25
MilestonePetitionUpdate,28184194,2020-12-08T02:44:53.000Z,10
MilestonePetitionUpdate,28178275,2020-12-06T22:30:43.000Z,5
