__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,30616586,2022-06-01T23:34:14.000Z,50.0,,,,,
StarterPetitionUpdate,30612735,2022-05-31T22:52:43.000Z,,And ACLU is suing Johnny Depp?,"<p>On top of everything else that the ACLU has done unethically with regards to Johnny Depp, now they want 80k for the papers they had to produce for court?!?!?! Excuse me? He donated money to the ACLU for Amber not even knowing that she had him help pay for her and their smear campaign against himself. Please sign and share! </p>",,,
MilestonePetitionUpdate,30611337,2022-05-31T15:30:39.000Z,25.0,,,,,
MilestonePetitionUpdate,30609766,2022-05-31T05:52:49.000Z,10.0,,,,,
MilestonePetitionUpdate,30609584,2022-05-31T04:03:08.000Z,5.0,,,,,
