__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,30873980,2022-08-30T10:18:58.000Z,10000.0,,,,,
MilestonePetitionUpdate,30864744,2022-08-26T14:27:45.000Z,9000.0,,,,,
MilestonePetitionUpdate,30863381,2022-08-26T01:46:13.000Z,8000.0,,,,,
MilestonePetitionUpdate,30862878,2022-08-25T22:03:14.000Z,7500.0,,,,,
MilestonePetitionUpdate,30862490,2022-08-25T19:46:50.000Z,7000.0,,,,,
MilestonePetitionUpdate,30769432,2022-07-22T02:28:15.000Z,6000.0,,,,,
MilestonePetitionUpdate,30685716,2022-06-23T06:28:51.000Z,5000.0,,,,,
MilestonePetitionUpdate,30661037,2022-06-15T06:54:41.000Z,4000.0,,,,,
MilestonePetitionUpdate,30653437,2022-06-13T03:53:14.000Z,3000.0,,,,,
MilestonePetitionUpdate,30652925,2022-06-12T22:34:42.000Z,2500.0,,,,,
MilestonePetitionUpdate,30652476,2022-06-12T19:21:39.000Z,2000.0,,,,,
MilestonePetitionUpdate,30652064,2022-06-12T16:43:16.000Z,1500.0,,,,,
MilestonePetitionUpdate,30651798,2022-06-12T15:04:08.000Z,1000.0,,,,,
MilestonePetitionUpdate,30651693,2022-06-12T14:23:48.000Z,750.0,,,,,
MilestonePetitionUpdate,30651614,2022-06-12T13:53:05.000Z,500.0,,,,,
MilestonePetitionUpdate,30651550,2022-06-12T13:25:36.000Z,250.0,,,,,
MilestonePetitionUpdate,30651542,2022-06-12T13:21:32.000Z,200.0,,,,,
MilestonePetitionUpdate,30651252,2022-06-12T10:07:16.000Z,100.0,,,,,
MilestonePetitionUpdate,30650625,2022-06-12T02:28:30.000Z,50.0,,,,,
MilestonePetitionUpdate,30650030,2022-06-11T20:28:05.000Z,25.0,,,,,
MilestonePetitionUpdate,30648850,2022-06-11T11:15:43.000Z,10.0,,,,,
StarterPetitionUpdate,30647954,2022-06-11T02:07:51.000Z,,Please share this petition on social media,"<p>We must hold Stanford accountable for enabling Michele Dauber's unbecoming behavior &amp; racist, sexist remarks. Please, share this link on social media.</p>",,,
MilestonePetitionUpdate,30647320,2022-06-10T21:34:11.000Z,5.0,,,,,
