__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,27568748,2020-08-21T21:41:05.000Z,100
MilestonePetitionUpdate,24693358,2019-06-13T00:16:06.000Z,50
MilestonePetitionUpdate,23611613,2018-11-15T00:01:49.000Z,25
MilestonePetitionUpdate,23528036,2018-11-02T21:26:18.000Z,10
MilestonePetitionUpdate,23383396,2018-10-07T16:31:02.000Z,5
