__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,17591252,2016-08-17T13:52:41.000Z,50
MilestonePetitionUpdate,14352590,2015-11-25T21:30:17.000Z,25
MilestonePetitionUpdate,14345530,2015-11-25T13:54:15.000Z,10
MilestonePetitionUpdate,14344786,2015-11-25T12:58:23.000Z,5
