__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,21232522,2017-09-02T09:21:43.000Z,10.0,,,,,
StarterPetitionUpdate,19770257,2017-03-21T03:04:41.000Z,,Judge Washington,Amazing news...Judge Washington is NO longer a family court judge!! Praise God!!,,,
MilestonePetitionUpdate,19623110,2017-03-07T06:39:30.000Z,5.0,,,,,
