__typename,id,createdAt,title,description,photo,video,embeddedMedia,signatureCount
StarterPetitionUpdate,20484170,2017-06-08T10:09:21.000Z,Next steps.,"Hi everyone. 

Once the election is over with I will then push for the Government to take a look at the petition. Please keep sharing, every vote counts. 

Chelsea",,,,
StarterPetitionUpdate,20479664,2017-06-07T12:13:08.000Z,"Over 120,000 signatures since Sunday!","Thank you for taking the time out to read my petition, I have only said what we all are thinking! We are doing this together! Please keep sharing and supporting.",,,,
MilestonePetitionUpdate,20465150,2017-06-06T01:44:13.000Z,,,,,,100000.0
MilestonePetitionUpdate,20460767,2017-06-05T16:53:31.000Z,,,,,,75000.0
MilestonePetitionUpdate,20457902,2017-06-05T11:31:51.000Z,,,,,,50000.0
MilestonePetitionUpdate,20457131,2017-06-05T09:34:24.000Z,,,,,,40000.0
MilestonePetitionUpdate,20456756,2017-06-05T08:32:48.000Z,,,,,,35000.0
MilestonePetitionUpdate,20456384,2017-06-05T07:26:36.000Z,,,,,,30000.0
MilestonePetitionUpdate,20456030,2017-06-05T06:05:51.000Z,,,,,,25000.0
MilestonePetitionUpdate,20454350,2017-06-04T23:14:26.000Z,,,,,,20000.0
MilestonePetitionUpdate,20454020,2017-06-04T22:26:17.000Z,,,,,,17500.0
MilestonePetitionUpdate,20453846,2017-06-04T21:59:02.000Z,,,,,,15000.0
MilestonePetitionUpdate,20453615,2017-06-04T21:35:24.000Z,,,,,,12500.0
MilestonePetitionUpdate,20453375,2017-06-04T21:08:01.000Z,,,,,,10000.0
MilestonePetitionUpdate,20453267,2017-06-04T20:53:59.000Z,,,,,,9000.0
MilestonePetitionUpdate,20453150,2017-06-04T20:41:02.000Z,,,,,,8000.0
MilestonePetitionUpdate,20453114,2017-06-04T20:35:28.000Z,,,,,,7500.0
MilestonePetitionUpdate,20453111,2017-06-04T20:35:19.000Z,,,,,,7500.0
MilestonePetitionUpdate,20453054,2017-06-04T20:29:31.000Z,,,,,,7000.0
MilestonePetitionUpdate,20452940,2017-06-04T20:15:01.000Z,,,,,,6000.0
MilestonePetitionUpdate,20452841,2017-06-04T20:00:15.000Z,,,,,,5000.0
MilestonePetitionUpdate,20452682,2017-06-04T19:41:08.000Z,,,,,,4000.0
MilestonePetitionUpdate,20452475,2017-06-04T19:14:37.000Z,,,,,,3000.0
MilestonePetitionUpdate,20452352,2017-06-04T18:55:04.000Z,,,,,,2500.0
MilestonePetitionUpdate,20452160,2017-06-04T18:31:30.000Z,,,,,,2000.0
MilestonePetitionUpdate,20451992,2017-06-04T18:04:32.000Z,,,,,,1500.0
MilestonePetitionUpdate,20451746,2017-06-04T17:30:27.000Z,,,,,,1000.0
MilestonePetitionUpdate,20451578,2017-06-04T17:07:55.000Z,,,,,,750.0
StarterPetitionUpdate,20451419,2017-06-04T16:42:01.000Z,Or detain in prison!!,"Over 500 signatures!!

If they are of U.K. origin then detain them!",,,,
MilestonePetitionUpdate,20451275,2017-06-04T16:20:29.000Z,,,,,,500.0
MilestonePetitionUpdate,20450741,2017-06-04T15:03:27.000Z,,,,,,250.0
MilestonePetitionUpdate,20450615,2017-06-04T14:46:33.000Z,,,,,,200.0
MilestonePetitionUpdate,20450138,2017-06-04T13:36:37.000Z,,,,,,100.0
MilestonePetitionUpdate,20449748,2017-06-04T12:17:22.000Z,,,,,,50.0
MilestonePetitionUpdate,20449592,2017-06-04T11:42:29.000Z,,,,,,25.0
MilestonePetitionUpdate,20449286,2017-06-04T10:39:50.000Z,,,,,,10.0
MilestonePetitionUpdate,20449160,2017-06-04T10:19:07.000Z,,,,,,5.0
