__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,30742990,2022-07-12T15:37:16.000Z,100
MilestonePetitionUpdate,30627117,2022-06-05T01:25:52.000Z,50
MilestonePetitionUpdate,30622889,2022-06-03T16:56:40.000Z,25
MilestonePetitionUpdate,30620123,2022-06-02T21:42:47.000Z,10
MilestonePetitionUpdate,30619121,2022-06-02T17:00:15.000Z,5
