__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,28234209,2020-12-16T23:55:18.000Z,1000.0,,,,,
MilestonePetitionUpdate,28171100,2020-12-05T05:30:19.000Z,750.0,,,,,
MilestonePetitionUpdate,28109694,2020-11-23T06:53:09.000Z,500.0,,,,,
MilestonePetitionUpdate,28065249,2020-11-14T02:02:20.000Z,250.0,,,,,
MilestonePetitionUpdate,28059831,2020-11-12T23:46:36.000Z,200.0,,,,,
MilestonePetitionUpdate,28055142,2020-11-12T07:47:54.000Z,100.0,,,,,
MilestonePetitionUpdate,28042907,2020-11-10T10:37:25.000Z,50.0,,,,,
MilestonePetitionUpdate,28029859,2020-11-08T05:51:30.000Z,25.0,,,,,
MilestonePetitionUpdate,28022490,2020-11-06T20:21:23.000Z,10.0,,,,,
StarterPetitionUpdate,28022469,2020-11-06T20:18:45.000Z,,Thank you!,<p>Thank you for taking your time to sign this petition so Johnny can get justice �</p>,,,
MilestonePetitionUpdate,28022235,2020-11-06T19:45:12.000Z,5.0,,,,,
