__typename,id,createdAt,title,description,photo,video,embeddedMedia,signatureCount
StarterPetitionUpdate,28942839,2021-04-25T08:45:48.000Z,Great news!!,"<p>The new victims code which came out in April this year, states that victims are to be made aware of perpetrators date of release from prison.</p>
<p>Thank you for all your support.</p>
<p> </p>",,,"{'providerName': 'GOV.UK', 'photoUrl': 'https://assets.publishing.service.gov.uk/media/60647d69e90e074e494f4faf/victims-code.jpg', 'description': ""Victims offered automatic updates when perpetrators leave jail Victims of rape and sexual violence can choose sex of police interviewer Paves way for consultation on Victims' Law later this year They will be told what to expect at every stage of the justice system including, for the first time, their automatic right to be told when a perpetrator is due to leave prison.""}",
MilestonePetitionUpdate,25736100,2020-02-11T17:55:31.000Z,,,,,,1000.0
MilestonePetitionUpdate,24902906,2019-08-03T18:20:12.000Z,,,,,,750.0
MilestonePetitionUpdate,24881407,2019-07-29T20:04:26.000Z,,,,,,500.0
MilestonePetitionUpdate,24876981,2019-07-28T19:05:59.000Z,,,,,,250.0
MilestonePetitionUpdate,24875904,2019-07-28T12:05:29.000Z,,,,,,200.0
MilestonePetitionUpdate,24875301,2019-07-28T07:09:52.000Z,,,,,,100.0
MilestonePetitionUpdate,24873932,2019-07-27T19:37:21.000Z,,,,,,50.0
MilestonePetitionUpdate,24828916,2019-07-16T11:36:20.000Z,,,,,,25.0
MilestonePetitionUpdate,24828341,2019-07-16T07:39:13.000Z,,,,,,10.0
MilestonePetitionUpdate,24828151,2019-07-16T06:15:11.000Z,,,,,,5.0
