__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,28525512,2021-02-10T13:24:46.000Z,250
MilestonePetitionUpdate,28333734,2021-01-09T11:41:57.000Z,200
MilestonePetitionUpdate,28168398,2020-12-04T17:08:52.000Z,100
MilestonePetitionUpdate,28132791,2020-11-27T18:35:05.000Z,50
MilestonePetitionUpdate,28102312,2020-11-21T14:56:38.000Z,25
MilestonePetitionUpdate,28050180,2020-11-11T13:53:39.000Z,10
MilestonePetitionUpdate,28049586,2020-11-11T11:20:45.000Z,5
