__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,30675947,2022-06-20T10:07:53.000Z,200.0,,,,,
MilestonePetitionUpdate,30584349,2022-05-24T01:08:54.000Z,100.0,,,,,
MilestonePetitionUpdate,30551926,2022-05-14T20:25:23.000Z,50.0,,,,,
MilestonePetitionUpdate,30530760,2022-05-09T15:32:07.000Z,25.0,,,,,
MilestonePetitionUpdate,30521373,2022-05-06T16:36:39.000Z,10.0,,,,,
MilestonePetitionUpdate,30518775,2022-05-06T00:50:41.000Z,5.0,,,,,
StarterPetitionUpdate,30518093,2022-05-05T20:52:02.000Z,,Extortionist,"<p>Amber’s lawyers initially wrote Johnny what looked like an “extortion letter” filled with demands and threats. By divorcing Johnny, Amber allegedly expected to receive a Range Rover, access to his personal penthouses, and a “sizable” monthly allowance.<br>If Johnny didn’t comply with her wishlist, she told him she’d go public with abuse claims. Now here she is with no evidence except staged pictures and videos she collected during their marriage as she was setting a scene, however, it still does not implicate Johnny in physically nor sexually assaulting her. <br><br></p>",,,
