__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,30612236,2022-05-31T20:03:29.000Z,10000.0,,,,,
MilestonePetitionUpdate,30602469,2022-05-28T15:48:50.000Z,9000.0,,,,,
MilestonePetitionUpdate,30571249,2022-05-19T22:07:00.000Z,8000.0,,,,,
MilestonePetitionUpdate,30556191,2022-05-16T09:30:14.000Z,7500.0,,,,,
MilestonePetitionUpdate,30549651,2022-05-14T02:06:22.000Z,7000.0,,,,,
MilestonePetitionUpdate,30538949,2022-05-11T13:49:45.000Z,6000.0,,,,,
MilestonePetitionUpdate,30525492,2022-05-07T19:39:05.000Z,5000.0,,,,,
MilestonePetitionUpdate,30517347,2022-05-05T17:21:55.000Z,4000.0,,,,,
MilestonePetitionUpdate,30512416,2022-05-04T14:50:51.000Z,3000.0,,,,,
MilestonePetitionUpdate,30510721,2022-05-04T03:18:34.000Z,2500.0,,,,,
MilestonePetitionUpdate,30509208,2022-05-03T19:29:48.000Z,2000.0,,,,,
MilestonePetitionUpdate,30506935,2022-05-03T06:18:50.000Z,1500.0,,,,,
MilestonePetitionUpdate,30505568,2022-05-02T20:40:47.000Z,1000.0,,,,,
MilestonePetitionUpdate,30504339,2022-05-02T14:48:30.000Z,750.0,,,,,
StarterPetitionUpdate,30503194,2022-05-02T05:51:27.000Z,,"Let’s make it 1,000 signatures !   Logremos 1,000 firmas!","<p>608 people around the world have spoken! They don’t want Amber Heard to represent them! She must not be a L’Oréal ambassador. We want L’Oréal to remove Amber Heard from their campaigns. <strong>Please share this petition</strong> so we can get 1,000 signatures and it can become a trend! <br>Thanks to your help, this petition is already #3 in Most Popular. <br><br></p>
<p>608 personas alrededor del mundo han hablado! Estas personas no quieren que Amber Heard los represente! Ella no debe ser una embajadora de L’Oréal. Queremos que L’Oréal remueva a Amber Heard de sus campañas. <strong>Por favor compartan esta petición</strong> y asi llegar 1,000 firmas y se pueda convertir en tendencia. <br>Gracias a su ayuda, esta petición está de #3 en Populares. </p>","{'id': '226584417', 'petitionMedium': {'url': '//assets.change.org/photos/4/sm/mn/FJSmMNalJgcQvef-800x450-noPad.jpg?1651471010', 'processing': False}}",,
MilestonePetitionUpdate,30502855,2022-05-02T02:31:17.000Z,500.0,,,,,
MilestonePetitionUpdate,30501183,2022-05-01T13:57:36.000Z,250.0,,,,,
MilestonePetitionUpdate,30500723,2022-05-01T09:22:58.000Z,200.0,,,,,
MilestonePetitionUpdate,30500170,2022-05-01T03:12:51.000Z,100.0,,,,,
MilestonePetitionUpdate,30500068,2022-05-01T02:11:26.000Z,50.0,,,,,
MilestonePetitionUpdate,30500019,2022-05-01T01:38:45.000Z,25.0,,,,,
MilestonePetitionUpdate,30499907,2022-05-01T00:32:23.000Z,10.0,,,,,
MilestonePetitionUpdate,30499716,2022-04-30T22:52:18.000Z,5.0,,,,,
