__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,28553386,2021-02-15T14:46:26.000Z,25
MilestonePetitionUpdate,28266263,2020-12-24T15:15:19.000Z,10
MilestonePetitionUpdate,28265706,2020-12-24T10:32:42.000Z,5
