__typename,id,createdAt,title,description,photo,video,embeddedMedia,signatureCount
StarterPetitionUpdate,30463238,2022-04-20T15:39:28.000Z,Johnny Depp now,<p>Johnny needs our support right now. Please share this petition so more people can sign it. Only by working together we can help him. Let Johnny feel our support.</p>,"{'id': '226556063', 'petitionMedium': {'url': '//assets.change.org/photos/5/ia/wn/xKIaWNHAfTIeBuG-800x450-noPad.jpg?1650469170', 'processing': False}}",,,
MilestonePetitionUpdate,30120910,2022-01-26T15:26:43.000Z,,,,,,10000.0
MilestonePetitionUpdate,30002139,2021-12-27T22:48:55.000Z,,,,,,9000.0
MilestonePetitionUpdate,29842188,2021-11-14T17:29:02.000Z,,,,,,8000.0
MilestonePetitionUpdate,29442016,2021-08-10T10:38:21.000Z,,,,,,7500.0
MilestonePetitionUpdate,29100596,2021-05-23T19:24:22.000Z,,,,,,7000.0
MilestonePetitionUpdate,28561111,2021-02-16T20:38:17.000Z,,,,,,6000.0
MilestonePetitionUpdate,28408167,2021-01-22T15:29:03.000Z,,,,,,5000.0
MilestonePetitionUpdate,28365056,2021-01-14T19:00:51.000Z,,,,,,4000.0
MilestonePetitionUpdate,28313900,2021-01-06T10:42:42.000Z,,,,,,3000.0
MilestonePetitionUpdate,28241483,2020-12-18T08:04:33.000Z,,,,,,2500.0
MilestonePetitionUpdate,28177478,2020-12-06T18:43:54.000Z,,,,,,2000.0
MilestonePetitionUpdate,28137867,2020-11-28T22:02:36.000Z,,,,,,1500.0
MilestonePetitionUpdate,28075523,2020-11-16T17:01:07.000Z,,,,,,1000.0
MilestonePetitionUpdate,28063066,2020-11-13T16:36:44.000Z,,,,,,750.0
MilestonePetitionUpdate,28057381,2020-11-12T16:46:51.000Z,,,,,,500.0
MilestonePetitionUpdate,28046602,2020-11-10T21:51:29.000Z,,,,,,250.0
MilestonePetitionUpdate,28044379,2020-11-10T16:01:06.000Z,,,,,,200.0
MilestonePetitionUpdate,28041431,2020-11-10T02:55:31.000Z,,,,,,100.0
MilestonePetitionUpdate,28037427,2020-11-09T15:29:20.000Z,,,,,,50.0
MilestonePetitionUpdate,28035894,2020-11-09T08:41:17.000Z,,,,,,25.0
MilestonePetitionUpdate,28032996,2020-11-08T19:48:18.000Z,,,,,,10.0
MilestonePetitionUpdate,28031645,2020-11-08T15:19:08.000Z,,,,,,5.0
