__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,30574180,2022-05-20T17:17:09.000Z,25
MilestonePetitionUpdate,30567502,2022-05-19T01:23:31.000Z,10
MilestonePetitionUpdate,30562738,2022-05-17T22:57:05.000Z,5
