__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,27438817,2020-08-03T03:33:18.000Z,3000
MilestonePetitionUpdate,26988977,2020-06-15T03:28:58.000Z,2500
MilestonePetitionUpdate,26916918,2020-06-09T18:49:32.000Z,2000
MilestonePetitionUpdate,26897172,2020-06-08T14:36:21.000Z,1500
MilestonePetitionUpdate,26835542,2020-06-04T17:14:03.000Z,1000
MilestonePetitionUpdate,26819933,2020-06-03T20:49:10.000Z,750
MilestonePetitionUpdate,26780802,2020-05-31T23:57:28.000Z,500
MilestonePetitionUpdate,25650369,2020-01-26T08:23:08.000Z,250
MilestonePetitionUpdate,25528747,2019-12-25T18:36:30.000Z,200
MilestonePetitionUpdate,25408753,2019-11-27T01:21:40.000Z,100
MilestonePetitionUpdate,25404219,2019-11-26T01:06:09.000Z,50
MilestonePetitionUpdate,25404149,2019-11-26T00:38:47.000Z,25
MilestonePetitionUpdate,25403953,2019-11-25T23:34:19.000Z,10
MilestonePetitionUpdate,25403868,2019-11-25T23:11:06.000Z,5
