__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,28745170,2021-03-20T20:23:05.000Z,100
MilestonePetitionUpdate,28486760,2021-02-04T06:38:24.000Z,2000
MilestonePetitionUpdate,28482514,2021-02-03T17:56:42.000Z,1500
MilestonePetitionUpdate,28479224,2021-02-03T06:59:06.000Z,1000
MilestonePetitionUpdate,28477875,2021-02-03T01:27:18.000Z,750
MilestonePetitionUpdate,28475600,2021-02-02T19:18:54.000Z,500
MilestonePetitionUpdate,28473109,2021-02-02T13:03:03.000Z,250
MilestonePetitionUpdate,28473106,2021-02-02T13:01:41.000Z,250
MilestonePetitionUpdate,28472916,2021-02-02T12:15:27.000Z,200
MilestonePetitionUpdate,28468905,2021-02-01T21:04:21.000Z,100
MilestonePetitionUpdate,28364127,2021-01-14T16:21:31.000Z,2500
MilestonePetitionUpdate,28362431,2021-01-14T09:31:13.000Z,2000
MilestonePetitionUpdate,28361311,2021-01-14T02:45:42.000Z,1500
MilestonePetitionUpdate,28359252,2021-01-13T19:52:16.000Z,1000
MilestonePetitionUpdate,28358311,2021-01-13T17:11:16.000Z,750
MilestonePetitionUpdate,28357287,2021-01-13T14:19:42.000Z,500
MilestonePetitionUpdate,28356523,2021-01-13T11:13:22.000Z,250
MilestonePetitionUpdate,28356444,2021-01-13T10:50:11.000Z,200
MilestonePetitionUpdate,28356440,2021-01-13T10:49:40.000Z,200
MilestonePetitionUpdate,28356149,2021-01-13T09:21:39.000Z,100
MilestonePetitionUpdate,28136409,2020-11-28T15:53:55.000Z,50
MilestonePetitionUpdate,28065086,2020-11-14T00:47:32.000Z,25
MilestonePetitionUpdate,28058542,2020-11-12T19:45:22.000Z,10
MilestonePetitionUpdate,28058503,2020-11-12T19:39:22.000Z,5
