__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,24891295,2019-07-31T23:28:34.000Z,200000
MilestonePetitionUpdate,24181907,2019-02-17T09:00:14.000Z,150000
MilestonePetitionUpdate,23898102,2019-01-18T08:07:53.000Z,100000
MilestonePetitionUpdate,23817670,2018-12-30T06:59:42.000Z,75000
MilestonePetitionUpdate,23807221,2018-12-28T04:27:55.000Z,50000
MilestonePetitionUpdate,23806291,2018-12-27T23:08:58.000Z,40000
MilestonePetitionUpdate,23805936,2018-12-27T21:10:30.000Z,35000
MilestonePetitionUpdate,23786640,2018-12-21T07:49:34.000Z,30000
MilestonePetitionUpdate,23782698,2018-12-20T09:33:48.000Z,25000
MilestonePetitionUpdate,23781283,2018-12-20T00:04:33.000Z,20000
MilestonePetitionUpdate,23780801,2018-12-19T21:42:56.000Z,17500
MilestonePetitionUpdate,23780140,2018-12-19T19:15:43.000Z,15000
MilestonePetitionUpdate,23778587,2018-12-19T12:14:24.000Z,12500
MilestonePetitionUpdate,23778340,2018-12-19T10:53:57.000Z,10000
MilestonePetitionUpdate,23778290,2018-12-19T10:29:51.000Z,9000
MilestonePetitionUpdate,23778245,2018-12-19T10:10:19.000Z,8000
MilestonePetitionUpdate,23778221,2018-12-19T10:01:04.000Z,7500
MilestonePetitionUpdate,23778198,2018-12-19T09:52:04.000Z,7000
MilestonePetitionUpdate,23778149,2018-12-19T09:35:21.000Z,6000
MilestonePetitionUpdate,23778109,2018-12-19T09:21:02.000Z,5000
MilestonePetitionUpdate,23778076,2018-12-19T09:09:18.000Z,4000
MilestonePetitionUpdate,23778057,2018-12-19T09:00:32.000Z,3000
MilestonePetitionUpdate,23778044,2018-12-19T08:56:52.000Z,2500
MilestonePetitionUpdate,23778036,2018-12-19T08:53:17.000Z,2000
MilestonePetitionUpdate,23777106,2018-12-19T02:44:33.000Z,1500
MilestonePetitionUpdate,23731995,2018-12-07T22:38:48.000Z,1000
MilestonePetitionUpdate,23728236,2018-12-07T02:01:21.000Z,750
MilestonePetitionUpdate,23723896,2018-12-06T05:39:22.000Z,500
MilestonePetitionUpdate,23720401,2018-12-05T20:16:36.000Z,250
MilestonePetitionUpdate,23719136,2018-12-05T18:23:04.000Z,200
MilestonePetitionUpdate,23717601,2018-12-05T13:29:53.000Z,100
MilestonePetitionUpdate,23716995,2018-12-05T10:47:24.000Z,50
MilestonePetitionUpdate,23716716,2018-12-05T09:19:47.000Z,25
MilestonePetitionUpdate,23716496,2018-12-05T08:14:41.000Z,10
MilestonePetitionUpdate,23716428,2018-12-05T07:55:27.000Z,5
