__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,30581666,2022-05-23T10:30:25.000Z,300000.0,,,,,
MilestonePetitionUpdate,28259813,2020-12-22T21:29:46.000Z,200000.0,,,,,
MilestonePetitionUpdate,28134608,2020-11-28T04:02:45.000Z,150000.0,,,,,
StarterPetitionUpdate,28068848,2020-11-15T01:01:25.000Z,,Disney has officially dropped him as well,<p>This is RIDICULOUS. Victims should not suffer further because of abusers! <br>Keep signing. Keep sharing. Donate if you can. Make our voices heard!</p>,,,
MilestonePetitionUpdate,28061415,2020-11-13T08:56:54.000Z,100000.0,,,,,
MilestonePetitionUpdate,28051281,2020-11-11T17:21:04.000Z,75000.0,,,,,
MilestonePetitionUpdate,28035547,2020-11-09T06:30:39.000Z,50000.0,,,,,
MilestonePetitionUpdate,28032943,2020-11-08T19:39:32.000Z,40000.0,,,,,
MilestonePetitionUpdate,28031928,2020-11-08T16:19:11.000Z,35000.0,,,,,
MilestonePetitionUpdate,28030750,2020-11-08T11:25:14.000Z,30000.0,,,,,
MilestonePetitionUpdate,28029740,2020-11-08T05:01:58.000Z,25000.0,,,,,
MilestonePetitionUpdate,28028916,2020-11-08T00:43:02.000Z,20000.0,,,,,
MilestonePetitionUpdate,28028342,2020-11-07T22:22:31.000Z,17500.0,,,,,
MilestonePetitionUpdate,28027517,2020-11-07T19:32:32.000Z,15000.0,,,,,
MilestonePetitionUpdate,28026574,2020-11-07T15:55:42.000Z,12500.0,,,,,
MilestonePetitionUpdate,28025405,2020-11-07T10:09:56.000Z,10000.0,,,,,
MilestonePetitionUpdate,28024980,2020-11-07T07:12:14.000Z,9000.0,,,,,
MilestonePetitionUpdate,28024673,2020-11-07T04:46:49.000Z,8000.0,,,,,
MilestonePetitionUpdate,28024527,2020-11-07T03:59:25.000Z,7500.0,,,,,
MilestonePetitionUpdate,28024385,2020-11-07T03:02:28.000Z,7000.0,,,,,
MilestonePetitionUpdate,28024136,2020-11-07T01:44:01.000Z,6000.0,,,,,
MilestonePetitionUpdate,28023695,2020-11-07T00:00:46.000Z,5000.0,,,,,
MilestonePetitionUpdate,28023307,2020-11-06T22:36:42.000Z,4000.0,,,,,
MilestonePetitionUpdate,28022918,2020-11-06T21:27:04.000Z,3000.0,,,,,
MilestonePetitionUpdate,28022662,2020-11-06T20:47:32.000Z,2500.0,,,,,
MilestonePetitionUpdate,28022382,2020-11-06T20:07:26.000Z,2000.0,,,,,
MilestonePetitionUpdate,28022133,2020-11-06T19:32:11.000Z,1500.0,,,,,
MilestonePetitionUpdate,28021952,2020-11-06T19:03:05.000Z,1000.0,,,,,
MilestonePetitionUpdate,28021855,2020-11-06T18:49:03.000Z,750.0,,,,,
MilestonePetitionUpdate,28021685,2020-11-06T18:27:06.000Z,500.0,,,,,
MilestonePetitionUpdate,28021432,2020-11-06T17:56:28.000Z,250.0,,,,,
MilestonePetitionUpdate,28021350,2020-11-06T17:48:41.000Z,200.0,,,,,
MilestonePetitionUpdate,28021250,2020-11-06T17:35:10.000Z,100.0,,,,,
MilestonePetitionUpdate,28021164,2020-11-06T17:24:16.000Z,50.0,,,,,
MilestonePetitionUpdate,28021102,2020-11-06T17:18:55.000Z,25.0,,,,,
MilestonePetitionUpdate,28021058,2020-11-06T17:13:49.000Z,10.0,,,,,
MilestonePetitionUpdate,28021042,2020-11-06T17:11:40.000Z,5.0,,,,,
