__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,30611099,2022-05-31T14:18:52.000Z,100
MilestonePetitionUpdate,30555490,2022-05-16T02:24:58.000Z,50
MilestonePetitionUpdate,30501275,2022-05-01T14:34:45.000Z,25
MilestonePetitionUpdate,30500171,2022-05-01T03:12:56.000Z,25
MilestonePetitionUpdate,30494612,2022-04-29T12:36:10.000Z,10
MilestonePetitionUpdate,30493585,2022-04-29T04:39:14.000Z,5
