__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,30550718,2022-05-14T12:19:09.000Z,200000.0,,,,,
MilestonePetitionUpdate,30517913,2022-05-05T20:04:22.000Z,150000.0,,,,,
MilestonePetitionUpdate,30502996,2022-05-02T03:40:39.000Z,100000.0,,,,,
MilestonePetitionUpdate,30498817,2022-04-30T16:29:02.000Z,75000.0,,,,,
MilestonePetitionUpdate,30493675,2022-04-29T05:32:27.000Z,50000.0,,,,,
MilestonePetitionUpdate,30491996,2022-04-28T19:26:47.000Z,40000.0,,,,,
MilestonePetitionUpdate,30490823,2022-04-28T14:57:28.000Z,35000.0,,,,,
MilestonePetitionUpdate,30489772,2022-04-28T09:28:07.000Z,30000.0,,,,,
MilestonePetitionUpdate,30486699,2022-04-27T15:16:19.000Z,25000.0,,,,,
MilestonePetitionUpdate,30477946,2022-04-25T09:04:38.000Z,20000.0,,,,,
MilestonePetitionUpdate,30467429,2022-04-21T18:51:10.000Z,17500.0,,,,,
MilestonePetitionUpdate,30118106,2022-01-26T00:16:37.000Z,15000.0,,,,,
MilestonePetitionUpdate,29349483,2021-07-18T07:39:00.000Z,12500.0,,,,,
MilestonePetitionUpdate,28954324,2021-04-27T12:05:23.000Z,10000.0,,,,,
MilestonePetitionUpdate,28790602,2021-03-29T08:11:58.000Z,9000.0,,,,,
MilestonePetitionUpdate,28656514,2021-03-05T08:23:52.000Z,8000.0,,,,,
MilestonePetitionUpdate,28624015,2021-02-27T20:16:58.000Z,7500.0,,,,,
MilestonePetitionUpdate,28597457,2021-02-23T08:40:30.000Z,7000.0,,,,,
MilestonePetitionUpdate,28536099,2021-02-11T22:46:11.000Z,6000.0,,,,,
MilestonePetitionUpdate,28476462,2021-02-02T21:18:38.000Z,5000.0,,,,,
MilestonePetitionUpdate,28446340,2021-01-29T00:01:02.000Z,4000.0,,,,,
MilestonePetitionUpdate,28392453,2021-01-19T22:10:32.000Z,3000.0,,,,,
StarterPetitionUpdate,28366343,2021-01-14T22:55:30.000Z,,WOW!,"<p>I am blown away by the amount of signatures on this petition, I really can't believe it thank you all so much! Were almost to 3,000 names so be sure to share it whit everyone you know and keep signing petitions like this one so justice can be served! </p>",,,
MilestonePetitionUpdate,28344292,2021-01-11T12:57:16.000Z,2500.0,,,,,
MilestonePetitionUpdate,28293015,2021-01-02T11:28:32.000Z,2000.0,,,,,
MilestonePetitionUpdate,28284634,2020-12-30T17:19:50.000Z,1500.0,,,,,
MilestonePetitionUpdate,28281860,2020-12-29T21:22:52.000Z,1000.0,,,,,
MilestonePetitionUpdate,28280749,2020-12-29T16:08:32.000Z,750.0,,,,,
MilestonePetitionUpdate,28276394,2020-12-28T14:24:15.000Z,500.0,,,,,
MilestonePetitionUpdate,28272178,2020-12-27T03:17:46.000Z,250.0,,,,,
MilestonePetitionUpdate,28271361,2020-12-26T19:57:36.000Z,200.0,,,,,
MilestonePetitionUpdate,28270154,2020-12-26T09:11:22.000Z,100.0,,,,,
MilestonePetitionUpdate,28269579,2020-12-26T00:46:05.000Z,50.0,,,,,
MilestonePetitionUpdate,28269395,2020-12-25T22:39:35.000Z,25.0,,,,,
MilestonePetitionUpdate,28269061,2020-12-25T19:44:53.000Z,10.0,,,,,
MilestonePetitionUpdate,28246055,2020-12-19T07:23:07.000Z,5.0,,,,,
MilestonePetitionUpdate,28227589,2020-12-15T22:12:31.000Z,5.0,,,,,
StarterPetitionUpdate,28136432,2020-11-28T15:59:26.000Z,,Every name and share counts!,<p>Hi everyone! Thank you all so very much in helping us reach our goal to put Amber Heard behind bars! We have gotten more names and shares over night so keep the names coming and that demon will be locked up sooner than you think!</p>,,,
