__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,28120971,2020-11-25T11:30:18.000Z,2000
MilestonePetitionUpdate,28089075,2020-11-19T05:37:05.000Z,1500
MilestonePetitionUpdate,28066618,2020-11-14T12:58:46.000Z,1000
MilestonePetitionUpdate,28058020,2020-11-12T18:26:47.000Z,750
MilestonePetitionUpdate,28054190,2020-11-12T02:36:20.000Z,500
MilestonePetitionUpdate,28053385,2020-11-11T23:27:58.000Z,250
MilestonePetitionUpdate,28053278,2020-11-11T23:07:42.000Z,200
MilestonePetitionUpdate,28053111,2020-11-11T22:32:34.000Z,100
MilestonePetitionUpdate,28053057,2020-11-11T22:22:18.000Z,50
MilestonePetitionUpdate,28053030,2020-11-11T22:18:51.000Z,25
MilestonePetitionUpdate,28053006,2020-11-11T22:14:57.000Z,10
MilestonePetitionUpdate,28052981,2020-11-11T22:10:44.000Z,5
