__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,30717430,2022-07-03T15:15:31.000Z,2500.0,,,,,
MilestonePetitionUpdate,30638266,2022-06-08T12:34:37.000Z,2000.0,,,,,
MilestonePetitionUpdate,30633476,2022-06-07T02:57:56.000Z,1500.0,,,,,
MilestonePetitionUpdate,30631433,2022-06-06T15:11:57.000Z,1000.0,,,,,
MilestonePetitionUpdate,30630864,2022-06-06T11:48:34.000Z,750.0,,,,,
MilestonePetitionUpdate,30622935,2022-06-03T17:10:41.000Z,500.0,,,,,
MilestonePetitionUpdate,30618166,2022-06-02T12:11:46.000Z,250.0,,,,,
MilestonePetitionUpdate,30617889,2022-06-02T10:30:18.000Z,200.0,,,,,
MilestonePetitionUpdate,30616261,2022-06-01T21:47:08.000Z,100.0,,,,,
StarterPetitionUpdate,30616219,2022-06-01T21:35:50.000Z,,THE VERDICT- JOHNNY WON!! ��❤️‍���,"<p>There is justice in the world after all and Johnny Depp finally got the justice and voice he deserves! Now the justice doesn’t stop there, he deserves justice from The Sun, he deserves justice from he ACLU, who are STILL trying to do him over and last but certainly not least I strongly believe Amber Heard and her “friends” are trialed for Perjury! Together we can make a difference and make our voices heard and in the name of justice. ��❤️‍���</p>
<p>Please note whilst I am a firm believer in the truth and in justice, I IN NO WAY WHAT SO EVER CONDONE ANY THREATENING BEHAVIOUR ETC to Amber Heard. Justice needs to be served yes but in the right way and there is also a little innocent child in the middle of all this who hasn’t a clue what’s going on and doesn’t deserve any of this. Also as unfit AH may be, that child needs He/she’s mother plus careful safety intervention from professionals, more so with no dad involved. Thank you. </p>",,,
MilestonePetitionUpdate,30615902,2022-06-01T20:01:59.000Z,50.0,,,,,
MilestonePetitionUpdate,30614266,2022-06-01T11:18:50.000Z,25.0,,,,,
MilestonePetitionUpdate,30614165,2022-06-01T10:37:14.000Z,10.0,,,,,
MilestonePetitionUpdate,30614141,2022-06-01T10:22:28.000Z,5.0,,,,,
StarterPetitionUpdate,30614136,2022-06-01T10:18:36.000Z,,This is a new petition- Let’s get to 100! Please sign & share ��,<p>Justice for Johnny Depp</p>,,,
