__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,30616475,2022-06-01T22:54:05.000Z,2000
MilestonePetitionUpdate,30589886,2022-05-25T13:00:26.000Z,1500
MilestonePetitionUpdate,30571447,2022-05-19T23:11:09.000Z,1000
MilestonePetitionUpdate,30562612,2022-05-17T22:23:17.000Z,750
MilestonePetitionUpdate,30555448,2022-05-16T02:05:59.000Z,500
MilestonePetitionUpdate,30551996,2022-05-14T21:00:41.000Z,250
MilestonePetitionUpdate,30551272,2022-05-14T16:05:43.000Z,200
MilestonePetitionUpdate,30547902,2022-05-13T16:27:08.000Z,100
MilestonePetitionUpdate,30523348,2022-05-07T04:19:43.000Z,50
MilestonePetitionUpdate,30503833,2022-05-02T11:53:25.000Z,25
MilestonePetitionUpdate,30492890,2022-04-28T23:57:45.000Z,10
MilestonePetitionUpdate,30491298,2022-04-28T16:45:46.000Z,5
