__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,30520449,2022-05-06T12:59:07.000Z,25
MilestonePetitionUpdate,30505149,2022-05-02T18:47:53.000Z,10
MilestonePetitionUpdate,30504901,2022-05-02T17:31:20.000Z,5
