__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,30607960,2022-05-30T16:48:48.000Z,25
MilestonePetitionUpdate,30506404,2022-05-03T01:52:05.000Z,10
MilestonePetitionUpdate,30496542,2022-04-29T21:39:19.000Z,5
MilestonePetitionUpdate,30496529,2022-04-29T21:33:33.000Z,5
