__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,30542800,2022-05-12T11:38:40.000Z,50000
MilestonePetitionUpdate,30519812,2022-05-06T09:16:01.000Z,40000
MilestonePetitionUpdate,30511296,2022-05-04T08:20:27.000Z,35000
MilestonePetitionUpdate,30506573,2022-05-03T03:04:21.000Z,30000
MilestonePetitionUpdate,30502971,2022-05-02T03:28:23.000Z,25000
MilestonePetitionUpdate,30500187,2022-05-01T03:22:13.000Z,20000
MilestonePetitionUpdate,30499187,2022-04-30T18:55:21.000Z,17500
MilestonePetitionUpdate,30497647,2022-04-30T06:50:43.000Z,15000
MilestonePetitionUpdate,30496083,2022-04-29T19:15:03.000Z,12500
MilestonePetitionUpdate,30494176,2022-04-29T09:57:46.000Z,10000
MilestonePetitionUpdate,30493609,2022-04-29T04:59:20.000Z,9000
MilestonePetitionUpdate,30492961,2022-04-29T00:28:50.000Z,8000
MilestonePetitionUpdate,30492604,2022-04-28T22:21:16.000Z,7500
MilestonePetitionUpdate,30492217,2022-04-28T20:33:22.000Z,7000
MilestonePetitionUpdate,30491346,2022-04-28T16:56:23.000Z,6000
MilestonePetitionUpdate,30490401,2022-04-28T13:08:10.000Z,5000
MilestonePetitionUpdate,30489723,2022-04-28T09:10:15.000Z,4000
MilestonePetitionUpdate,30487461,2022-04-27T18:19:33.000Z,3000
MilestonePetitionUpdate,30484911,2022-04-27T02:03:51.000Z,2500
MilestonePetitionUpdate,30481313,2022-04-26T05:55:41.000Z,2000
MilestonePetitionUpdate,30477975,2022-04-25T09:18:41.000Z,1500
MilestonePetitionUpdate,30467944,2022-04-21T21:36:59.000Z,1000
MilestonePetitionUpdate,30228823,2022-02-18T18:08:02.000Z,750
MilestonePetitionUpdate,29834186,2021-11-12T09:36:02.000Z,500
MilestonePetitionUpdate,29627561,2021-09-20T18:44:02.000Z,250
MilestonePetitionUpdate,29581217,2021-09-09T20:51:54.000Z,200
MilestonePetitionUpdate,29472248,2021-08-17T04:34:13.000Z,100
MilestonePetitionUpdate,29438996,2021-08-09T17:56:59.000Z,50
MilestonePetitionUpdate,29433011,2021-08-08T03:34:15.000Z,25
MilestonePetitionUpdate,29420819,2021-08-05T08:52:29.000Z,10
MilestonePetitionUpdate,29420452,2021-08-05T06:16:38.000Z,5
