__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,30692539,2022-06-25T07:56:49.000Z,4000.0,,,,,
StarterPetitionUpdate,30621859,2022-06-03T11:27:20.000Z,,THANK YOU!! Domestic violence has NO GENDER!,"<p>Thank You ALL for your Support! We passed 4,000 signatures! Share, Share, Share with Family, Friends and on Social Media! The Support has come World Wide, together we CAN make a Difference! We appreciate All who have signed and those yet to sign!!! Thank you!!!</p>
<p>Domestic violence has NO GENDER!</p>
<p> </p>",,,
MilestonePetitionUpdate,30620127,2022-06-02T21:43:57.000Z,4000.0,,,,,
MilestonePetitionUpdate,30620124,2022-06-02T21:42:53.000Z,4000.0,,,,,
MilestonePetitionUpdate,30620122,2022-06-02T21:41:55.000Z,4000.0,,,,,
MilestonePetitionUpdate,30620115,2022-06-02T21:41:03.000Z,4000.0,,,,,
StarterPetitionUpdate,30609827,2022-05-31T06:19:57.000Z,,A Big Shout Out to say THANK YOU  for Your Support!,"<p>We just passed the 3,000th signature!!!</p>
<p>Thank you SO MUCH for Your Continued Support! Please continue to Share this petition with your Family, Friends &amp; Social Media! </p>
<p>Domestic Violence has NO GENDER!</p>
<p>Amber Heard Needs to Be Replaced!</p>
<p>Thank you!</p>",,,
MilestonePetitionUpdate,30609592,2022-05-31T04:07:38.000Z,3000.0,,,,,
MilestonePetitionUpdate,30595214,2022-05-26T16:10:04.000Z,2500.0,,,,,
StarterPetitionUpdate,30583849,2022-05-23T21:47:12.000Z,,Thank you! Please keep Sharing!!,"<p>Thank you to all who have Signed and Shared! We just passes the 2,000th signature!! Let's keep going! Please contine to Share with Family and Friends and on Social Meida!! Thank you for your continued support! </p>",,,
MilestonePetitionUpdate,30580296,2022-05-22T20:59:56.000Z,2000.0,,,,,
StarterPetitionUpdate,30571697,2022-05-20T00:36:26.000Z,,❤️ Thank you for your continued support ❤️,"<p>We passed the 1,500 mark! We have lots more to go! With you continued Support by Sharing on Social Media and with Family &amp; Friends, We WILL Have Our Voices Heard! 10 minutes of screen time is to much time for Amber Heard! Justice for Johnny Depp, he had it taken all!</p>
<p>#justiceforjohhnydepp</p>
<p>Please keep Sharing Everywhere!!</p>
<p>❤️ Thank you </p>",,,
MilestonePetitionUpdate,30567562,2022-05-19T01:42:35.000Z,1500.0,,,,,
MilestonePetitionUpdate,30567095,2022-05-18T22:57:21.000Z,1500.0,,,,,
StarterPetitionUpdate,30558585,2022-05-16T22:43:17.000Z,,❤️ Thank you for your continued support! ❤️,"<p>❤️  Over 1,000 signatures! You all have been Amazing showing your support! Thank you so much! Please continue to share this petition on Social Media and with your family &amp; friends! Thank you and God Bless! ❤️ </p>",,,
MilestonePetitionUpdate,30552903,2022-05-15T06:49:16.000Z,1000.0,,,,,
MilestonePetitionUpdate,30552895,2022-05-15T06:43:58.000Z,1000.0,,,,,
MilestonePetitionUpdate,30551569,2022-05-14T17:57:52.000Z,750.0,,,,,
MilestonePetitionUpdate,30549616,2022-05-14T01:49:01.000Z,500.0,,,,,
MilestonePetitionUpdate,30549015,2022-05-13T21:30:33.000Z,500.0,,,,,
MilestonePetitionUpdate,30546522,2022-05-13T08:22:15.000Z,250.0,,,,,
MilestonePetitionUpdate,30545636,2022-05-13T00:45:41.000Z,200.0,,,,,
StarterPetitionUpdate,30544602,2022-05-12T19:16:39.000Z,,❤️ Thank you all for your support ❤️,"<p>Thank you all for showing your support,  we just past the 150 mark! Please Share this petition with your Family &amp; Friends! ❤️ </p>
<p>We greatly appreciate your time and support!</p>",,,
MilestonePetitionUpdate,30539822,2022-05-11T17:23:18.000Z,100.0,,,,,
MilestonePetitionUpdate,30534928,2022-05-10T14:47:39.000Z,50.0,,,,,
MilestonePetitionUpdate,30526036,2022-05-07T23:29:07.000Z,25.0,,,,,
MilestonePetitionUpdate,30521255,2022-05-06T16:11:13.000Z,10.0,,,,,
MilestonePetitionUpdate,30518815,2022-05-06T01:08:26.000Z,5.0,,,,,
