__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,30758436,2022-07-18T11:29:20.000Z,4000
MilestonePetitionUpdate,28332031,2021-01-09T01:54:21.000Z,3000
MilestonePetitionUpdate,28330216,2021-01-08T19:51:06.000Z,2500
MilestonePetitionUpdate,28306030,2021-01-05T01:39:40.000Z,2000
MilestonePetitionUpdate,28303052,2021-01-04T16:38:25.000Z,1500
MilestonePetitionUpdate,28296745,2021-01-03T07:48:43.000Z,1000
MilestonePetitionUpdate,28271354,2020-12-26T19:55:35.000Z,750
MilestonePetitionUpdate,28265787,2020-12-24T11:37:59.000Z,500
MilestonePetitionUpdate,28234233,2020-12-17T00:00:20.000Z,250
MilestonePetitionUpdate,28232195,2020-12-16T17:39:38.000Z,200
MilestonePetitionUpdate,28221305,2020-12-14T21:52:09.000Z,100
MilestonePetitionUpdate,28216411,2020-12-14T00:41:01.000Z,50
MilestonePetitionUpdate,28216111,2020-12-13T23:19:41.000Z,25
MilestonePetitionUpdate,28215996,2020-12-13T22:45:53.000Z,10
MilestonePetitionUpdate,28210874,2020-12-12T20:04:40.000Z,5
