__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,30567295,2022-05-19T00:08:55.000Z,1500
MilestonePetitionUpdate,30188620,2022-02-09T18:48:58.000Z,1000
MilestonePetitionUpdate,28519468,2021-02-09T15:23:50.000Z,750
MilestonePetitionUpdate,28287748,2020-12-31T13:01:53.000Z,500
MilestonePetitionUpdate,28026465,2020-11-07T15:31:21.000Z,250
MilestonePetitionUpdate,27964490,2020-10-27T17:21:55.000Z,200
MilestonePetitionUpdate,27506628,2020-08-12T19:09:34.000Z,100
MilestonePetitionUpdate,25813266,2020-02-27T20:15:03.000Z,50
MilestonePetitionUpdate,25783219,2020-02-21T13:53:32.000Z,25
MilestonePetitionUpdate,25781877,2020-02-21T05:58:05.000Z,10
MilestonePetitionUpdate,25780678,2020-02-21T00:44:20.000Z,5
