__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,28617190,2021-02-26T13:15:35.000Z,25
MilestonePetitionUpdate,28029163,2020-11-08T01:58:12.000Z,10
MilestonePetitionUpdate,28027803,2020-11-07T20:33:32.000Z,5
