__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,23094701,2018-08-03T17:39:19.000Z,50
MilestonePetitionUpdate,23084718,2018-08-01T12:19:14.000Z,25
MilestonePetitionUpdate,23082222,2018-07-31T20:29:23.000Z,10
MilestonePetitionUpdate,23080967,2018-07-31T15:03:35.000Z,5
