__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,30618633,2022-06-02T14:41:40.000Z,1500
MilestonePetitionUpdate,30613818,2022-06-01T07:16:45.000Z,1000
MilestonePetitionUpdate,30610988,2022-05-31T13:53:10.000Z,750
MilestonePetitionUpdate,30609001,2022-05-30T23:37:56.000Z,500
MilestonePetitionUpdate,30583283,2022-05-23T19:01:53.000Z,250
MilestonePetitionUpdate,30574635,2022-05-20T19:37:11.000Z,200
MilestonePetitionUpdate,30562362,2022-05-17T21:01:23.000Z,100
MilestonePetitionUpdate,30558900,2022-05-17T00:35:58.000Z,50
MilestonePetitionUpdate,30555228,2022-05-16T00:23:53.000Z,25
MilestonePetitionUpdate,30552743,2022-05-15T05:02:04.000Z,10
MilestonePetitionUpdate,30552278,2022-05-14T23:32:56.000Z,5
