__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,28380531,2021-01-17T17:53:02.000Z,1000
MilestonePetitionUpdate,28263855,2020-12-23T21:20:23.000Z,750
MilestonePetitionUpdate,28158410,2020-12-02T22:20:54.000Z,500
MilestonePetitionUpdate,28070995,2020-11-15T16:45:43.000Z,250
MilestonePetitionUpdate,28061603,2020-11-13T10:08:40.000Z,200
MilestonePetitionUpdate,28047318,2020-11-11T00:02:58.000Z,100
MilestonePetitionUpdate,28037131,2020-11-09T14:26:36.000Z,50
MilestonePetitionUpdate,28035798,2020-11-09T08:04:38.000Z,25
MilestonePetitionUpdate,28031505,2020-11-08T14:45:48.000Z,10
MilestonePetitionUpdate,28028814,2020-11-08T00:09:33.000Z,5
