__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,30568259,2022-05-19T07:17:32.000Z,150000.0,,,,,
MilestonePetitionUpdate,30525719,2022-05-07T21:04:38.000Z,100000.0,,,,,
MilestonePetitionUpdate,30513638,2022-05-04T19:44:48.000Z,75000.0,,,,,
MilestonePetitionUpdate,30504252,2022-05-02T14:23:20.000Z,50000.0,,,,,
MilestonePetitionUpdate,30501846,2022-05-01T18:13:26.000Z,40000.0,,,,,
MilestonePetitionUpdate,30500754,2022-05-01T09:46:27.000Z,35000.0,,,,,
MilestonePetitionUpdate,30499571,2022-04-30T21:39:00.000Z,30000.0,,,,,
MilestonePetitionUpdate,30498039,2022-04-30T11:02:11.000Z,25000.0,,,,,
MilestonePetitionUpdate,30496732,2022-04-29T22:45:09.000Z,20000.0,,,,,
MilestonePetitionUpdate,30496037,2022-04-29T19:03:09.000Z,17500.0,,,,,
MilestonePetitionUpdate,30495367,2022-04-29T15:55:16.000Z,15000.0,,,,,
MilestonePetitionUpdate,30494243,2022-04-29T10:31:54.000Z,12500.0,,,,,
MilestonePetitionUpdate,30493304,2022-04-29T02:22:23.000Z,10000.0,,,,,
MilestonePetitionUpdate,30492867,2022-04-28T23:52:31.000Z,9000.0,,,,,
MilestonePetitionUpdate,30492455,2022-04-28T21:37:02.000Z,8000.0,,,,,
MilestonePetitionUpdate,30492232,2022-04-28T20:36:06.000Z,7500.0,,,,,
MilestonePetitionUpdate,30492024,2022-04-28T19:32:51.000Z,7000.0,,,,,
MilestonePetitionUpdate,30491518,2022-04-28T17:34:04.000Z,6000.0,,,,,
MilestonePetitionUpdate,30490833,2022-04-28T14:59:09.000Z,5000.0,,,,,
MilestonePetitionUpdate,30490179,2022-04-28T12:06:42.000Z,4000.0,,,,,
MilestonePetitionUpdate,30489719,2022-04-28T09:07:55.000Z,3000.0,,,,,
MilestonePetitionUpdate,30489345,2022-04-28T05:52:37.000Z,2500.0,,,,,
MilestonePetitionUpdate,30488606,2022-04-28T00:22:38.000Z,2000.0,,,,,
MilestonePetitionUpdate,30487040,2022-04-27T16:35:13.000Z,1500.0,,,,,
MilestonePetitionUpdate,30485113,2022-04-27T03:57:07.000Z,1000.0,,,,,
MilestonePetitionUpdate,30484038,2022-04-26T21:09:33.000Z,750.0,,,,,
MilestonePetitionUpdate,30481876,2022-04-26T10:42:51.000Z,500.0,,,,,
MilestonePetitionUpdate,30478713,2022-04-25T14:15:45.000Z,250.0,,,,,
MilestonePetitionUpdate,30478159,2022-04-25T10:40:10.000Z,200.0,,,,,
MilestonePetitionUpdate,30477491,2022-04-25T04:38:33.000Z,100.0,,,,,
MilestonePetitionUpdate,30476758,2022-04-24T21:18:24.000Z,50.0,,,,,
MilestonePetitionUpdate,30474721,2022-04-24T01:27:39.000Z,25.0,,,,,
MilestonePetitionUpdate,30472984,2022-04-23T09:59:35.000Z,10.0,,,,,
StarterPetitionUpdate,30471178,2022-04-22T18:52:15.000Z,,The Trials,"<p>Through all of the trials Johnny opened up about his childhood where mother was abusive and his dad leaving because of the abuse and didn’t fight or argue back. He would flinch when his mom was around.</p>
<p>when I heard that, it made me think “I could see Johnny flinching when Amber heard was around him and abusing him”, </p>
<p>Amber heard said he was a coward for not fighting back. He was a coward, he was being the bigger person and walk away from the situation, Johnny was being the responsible one and choosing to step away from the situation before it could get out of hand.</p>",,,
MilestonePetitionUpdate,30470621,2022-04-22T16:16:49.000Z,5.0,,,,,
