__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,30619585,2022-06-02T19:10:34.000Z,1000.0,,,,,
MilestonePetitionUpdate,30598653,2022-05-27T11:42:52.000Z,750.0,,,,,
MilestonePetitionUpdate,30584333,2022-05-24T01:02:41.000Z,500.0,,,,,
MilestonePetitionUpdate,30562029,2022-05-17T19:33:28.000Z,250.0,,,,,
MilestonePetitionUpdate,30555674,2022-05-16T04:15:40.000Z,200.0,,,,,
MilestonePetitionUpdate,30548702,2022-05-13T20:01:26.000Z,100.0,,,,,
MilestonePetitionUpdate,30548581,2022-05-13T19:27:55.000Z,100.0,,,,,
MilestonePetitionUpdate,30542260,2022-05-12T07:53:56.000Z,50.0,,,,,
MilestonePetitionUpdate,30538789,2022-05-11T13:16:34.000Z,25.0,,,,,
MilestonePetitionUpdate,30537071,2022-05-11T01:16:26.000Z,10.0,,,,,
StarterPetitionUpdate,30536852,2022-05-10T23:56:02.000Z,,Example,<p>She made so many accusations of abuse but this is what real abuse looks like.</p>,"{'id': '226607684', 'petitionMedium': {'url': '//assets.change.org/photos/9/al/lu/xYallUPxJlLwwTB-800x450-noPad.jpg?1652226968', 'processing': False}}",,
MilestonePetitionUpdate,30536774,2022-05-10T23:22:25.000Z,5.0,,,,,
