__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,28474808,2021-02-02T17:24:28.000Z,1000
MilestonePetitionUpdate,28111113,2020-11-23T15:33:17.000Z,1000
MilestonePetitionUpdate,27977354,2020-10-29T16:51:12.000Z,750
MilestonePetitionUpdate,26330352,2020-04-12T13:43:27.000Z,500
MilestonePetitionUpdate,26147466,2020-03-27T19:17:18.000Z,250
MilestonePetitionUpdate,26115371,2020-03-25T18:59:40.000Z,200
MilestonePetitionUpdate,26051106,2020-03-22T04:14:19.000Z,100
MilestonePetitionUpdate,25991814,2020-03-18T18:17:30.000Z,50
MilestonePetitionUpdate,25893576,2020-03-12T03:30:01.000Z,25
MilestonePetitionUpdate,25825818,2020-03-01T15:39:43.000Z,10
MilestonePetitionUpdate,25822904,2020-02-29T20:08:28.000Z,5
